	Tomato Analyzer - Latitudinal Shape - Individual Data						
	Plot #	image files	Fruit	  Lobedness Degree	  Pericarp Area	  Pericarp Thickness	comment
unique#	Plot #	image files	Fruit	SP:0000103	SP:0000095	SP:0000372	
1068-4	1068	2009_ca_1068_fruit_c.jpg	4	1.3168	0.445	0.2517	
1068-5	1068	2009_ca_1068_fruit_c.jpg	5	1.9885	0.4443	0.255	
1069-1	1069	2009_ca_1069_fruit_c.jpg	1	1.9254	0.4439	0.2542	
1069-2	1069	2009_ca_1069_fruit_c.jpg	2	1.7941	0.4377	0.2542	
1069-3	1069	2009_ca_1069_fruit_c.jpg	3	2.656	0.4462	0.2556	
1069-4	1069	2009_ca_1069_fruit_c.jpg	4	1.4789	0.4432	0.2542	
1069-5	1069	2009_ca_1069_fruit_c.jpg	5	0.9682	0.4354	0.2547	
1070-1	1070	2009_ca_1070_fruit_c.jpg	1	1.3819	0.4439	0.2553	
1070-2	1070	2009_ca_1070_fruit_c.jpg	2	0.557	0.4459	0.2546	
1070-3	1070	2009_ca_1070_fruit_c.jpg	3	0.4212	0.4461	0.2544	
1070-4	1070	2009_ca_1070_fruit_c.jpg	4	1.0478	0.4469	0.2541	
1070-5	1070	2009_ca_1070_fruit_c.jpg	5	1.2867	0.4454	0.2542	
1071-1	1071	2009_ca_1071_fruit_c.jpg	1	1.1883	0.4373	0.2598	
1071-2	1071	2009_ca_1071_fruit_c.jpg	2	0.9968	0.4468	0.2556	
1071-3	1071	2009_ca_1071_fruit_c.jpg	3	1.5778	0.4489	0.2549	
1071-4	1071	2009_ca_1071_fruit_c.jpg	4	0.5688	0.4471	0.2583	
1071-5	1071	2009_ca_1071_fruit_c.jpg	5	0.9836	0.44	0.2544	
1072-1	1072	2009_ca_1072_fruit_c.jpg	1	5.5409	0.4132	0.2409	
1072-2	1072	2009_ca_1072_fruit_c.jpg	2	7.0098	0.4054	0.2393	
1072-3	1072	2009_ca_1072_fruit_c.jpg	3	5.5526	0.4335	0.2427	
1072-4	1072	2009_ca_1072_fruit_c.jpg	4	2.1151	0.4032	0.2493	
1072-5	1072	2009_ca_1072_fruit_c.jpg	5	1.4985	0.4062	0.2537	
1072-6	1072	2009_ca_1072_fruit_c.jpg	6	4.3565	0.3935	0.2465	
1072-7	1072	2009_ca_1072_fruit_c.jpg	7	3.7215	0.4219	0.2494	
1072-8	1072	2009_ca_1072_fruit_c.jpg	8	3.8096	0.4039	0.2494	
1072-9	1072	2009_ca_1072_fruit_c.jpg	9	7.2889	0.4165	0.236	
1072-10	1072	2009_ca_1072_fruit_c.jpg	10	6.5046	0.4073	0.2324	
1073-1	1073	2009_ca_1073_fruit_c.jpg	1	2.1051	0.4457	0.2509	
1073-2	1073	2009_ca_1073_fruit_c.jpg	2	1.9446	0.4457	0.2509	
1073-3	1073	2009_ca_1073_fruit_c.jpg	3	0.9447	0.4449	0.2546	
1073-4	1073	2009_ca_1073_fruit_c.jpg	4	1.2345	0.4463	0.2546	
1073-5	1073	2009_ca_1073_fruit_c.jpg	5	1.6006	0.4458	0.252	
1074-1	1074	2009_ca_1074_fruit_c.jpg	1	0.6046	0.4541	0.2645	
1074-2	1074	2009_ca_1074_fruit_c.jpg	2	0.8342	0.4493	0.2577	
1074-3	1074	2009_ca_1074_fruit_c.jpg	3	0.7844	0.4542	0.2606	
1074-4	1074	2009_ca_1074_fruit_c.jpg	4	1.4681	0.451	0.2594	
1074-5	1074	2009_ca_1074_fruit_c.jpg	5	1.6901	0.4486	0.2565	
1075-1	1075	2009_ca_1075_fruit_c.jpg	1	0.931	0.4479	0.2543	
1075-2	1075	2009_ca_1075_fruit_c.jpg	2	0.5762	0.4464	0.252	
1075-3	1075	2009_ca_1075_fruit_c.jpg	3	0.885	0.4439	0.2529	
1075-4	1075	2009_ca_1075_fruit_c.jpg	4	1.6371	0.4453	0.251	
1075-5	1075	2009_ca_1075_fruit_c.jpg	5	1.7592	0.4474	0.2574	
1077-1	1077	2009_ca_1077_fruit_c.jpg	1	0.9376	0.4399	0.2515	
1077-2	1077	2009_ca_1077_fruit_c.jpg	2	1.9258	0.4418	0.2528	
1077-3	1077	2009_ca_1077_fruit_c.jpg	3	0.6621	0.4459	0.2527	
1077-4	1077	2009_ca_1077_fruit_c.jpg	4	1.0674	0.4447	0.2542	
1077-5	1077	2009_ca_1077_fruit_c.jpg	5	0.778	0.443	0.2535	
1078-1	1078	2009_ca_1078_fruit_c.jpg	1	3.0937	0.4445	0.2551	
1078-2	1078	2009_ca_1078_fruit_c.jpg	2	1.2798	0.4496	0.2564	
1078-3	1078	2009_ca_1078_fruit_c.jpg	3	1.5395	0.4493	0.2574	
1078-4	1078	2009_ca_1078_fruit_c.jpg	4	1.1129	0.4434	0.256	
1078-5	1078	2009_ca_1078_fruit_c.jpg	5	1.6621	0.4496	0.2575	
1079-1	1079	2009_ca_1079_fruit_c.jpg	1	0.4425	0.4448	0.2575	
1079-2	1079	2009_ca_1079_fruit_c.jpg	2	1.2208	0.4483	0.2581	
1079-3	1079	2009_ca_1079_fruit_c.jpg	3	1.6934	0.4403	0.2571	
1079-4	1079	2009_ca_1079_fruit_c.jpg	4	1.727	0.4434	0.251	
1079-5	1079	2009_ca_1079_fruit_c.jpg	5	1.5478	0.4455	0.2546	
1080-1	1080	2009_ca_1080_fruit_c.jpg	1	1.0618	0.4438	0.2527	
1080-2	1080	2009_ca_1080_fruit_c.jpg	2	1.2583	0.4455	0.2542	
1080-3	1080	2009_ca_1080_fruit_c.jpg	3	1.3836	0.4432	0.2515	
1080-4	1080	2009_ca_1080_fruit_c.jpg	4	1.1242	0.4419	0.2523	
1080-5	1080	2009_ca_1080_fruit_c.jpg	5	0.5722	0.4449	0.254	
1080-6	1080	2009_ca_1080_fruit_c.jpg	6	1.4695	0.4399	0.2517	
1080-7	1080	2009_ca_1080_fruit_c.jpg	7	0.7139	0.4459	0.2518	
1080-8	1080	2009_ca_1080_fruit_c.jpg	8	0.6711	0.4441	0.2524	
1080-9	1080	2009_ca_1080_fruit_c.jpg	9	1.7691	0.4446	0.2473	
1080-10	1080	2009_ca_1080_fruit_c.jpg	10	1.1342	0.446	0.2546	
1081-1	1081	2009_ca_1081_fruit_c.jpg	1	1.083	0.4517	0.2591	
1081-2	1081	2009_ca_1081_fruit_c.jpg	2	0.6279	0.4485	0.2525	
1081-3	1081	2009_ca_1081_fruit_c.jpg	3	0.6474	0.4519	0.2574	
1081-4	1081	2009_ca_1081_fruit_c.jpg	4	1.0471	0.4518	0.2589	
1081-5	1081	2009_ca_1081_fruit_c.jpg	5	0.9659	0.4518	0.2594	
1082-1	1082	2009_ca_1082_fruit_c.jpg	1	2.4715	0.4487	0.2563	
1082-2	1082	2009_ca_1082_fruit_c.jpg	2	1.3518	0.4441	0.2573	
1082-3	1082	2009_ca_1082_fruit_c.jpg	3	2.071	0.4416	0.2556	
1082-4	1082	2009_ca_1082_fruit_c.jpg	4	1.5451	0.4127	0.2538	
1082-5	1082	2009_ca_1082_fruit_c.jpg	5	0.6492	0.4455	0.2573	
1082-6	1082	2009_ca_1082_fruit_c.jpg	6	1.0143	0.4509	0.2583	
1082-7	1082	2009_ca_1082_fruit_c.jpg	7	0.8294	0.4523	0.2578	
1082-8	1082	2009_ca_1082_fruit_c.jpg	8	1.289	0.4345	0.2543	
1082-9	1082	2009_ca_1082_fruit_c.jpg	9	0.8045	0.4443	0.2589	
1082-10	1082	2009_ca_1082_fruit_c.jpg	10	0.8587	0.4487	0.2571	
1083-1	1083	2009_ca_1083_fruit_c.jpg	1	2.1138	0.4465	0.2537	
1083-2	1083	2009_ca_1083_fruit_c.jpg	2	0.894	0.4433	0.2542	
1083-3	1083	2009_ca_1083_fruit_c.jpg	3	0.825	0.4453	0.2566	
1083-4	1083	2009_ca_1083_fruit_c.jpg	4	1.1885	0.4447	0.2508	
1083-5	1083	2009_ca_1083_fruit_c.jpg	5	1.3521	0.4422	0.2531	
1084-1	1084	2009_ca_1084_fruit_c.jpg	1	2.2025	0.4455	0.2546	
1084-2	1084	2009_ca_1084_fruit_c.jpg	2	1.4447	0.4473	0.2565	
1084-3	1084	2009_ca_1084_fruit_c.jpg	3	1.4797	0.4449	0.2541	
1084-4	1084	2009_ca_1084_fruit_c.jpg	4	2.2097	0.4439	0.2547	
1084-5	1084	2009_ca_1084_fruit_c.jpg	5	1.6801	0.4472	0.2543	
1085-1	1085	2009_ca_1085_fruit_c.jpg	1	1.2336	0.4304	0.2543	
1085-2	1085	2009_ca_1085_fruit_c.jpg	2	0.8077	0.4431	0.2551	
1085-3	1085	2009_ca_1085_fruit_c.jpg	3	0.6505	0.4277	0.2525	
1085-4	1085	2009_ca_1085_fruit_c.jpg	4	0.6068	0.4457	0.2555	
1085-5	1085	2009_ca_1085_fruit_c.jpg	5	0.5866	0.4333	0.2535	
1085-6	1085	2009_ca_1085_fruit_c.jpg	6	1.063	0.4372	0.2548	
1085-7	1085	2009_ca_1085_fruit_c.jpg	7	0.8839	0.4433	0.2483	
1085-8	1085	2009_ca_1085_fruit_c.jpg	8	0.9243	0.4396	0.2509	
1085-9	1085	2009_ca_1085_fruit_c.jpg	9	0.8587	0.436	0.2533	
1085-10	1085	2009_ca_1085_fruit_c.jpg	10	0.9506	0.4338	0.2541	
1086-1	1086	2009_ca_1086_fruit_c.jpg	1	1.2135	0.4475	0.2542	
1086-2	1086	2009_ca_1086_fruit_c.jpg	2	1.3452	0.4479	0.2533	
1086-3	1086	2009_ca_1086_fruit_c.jpg	3	0.8567	0.4485	0.2557	
1086-4	1086	2009_ca_1086_fruit_c.jpg	4	1.2473	0.4484	0.2535	
1086-5	1086	2009_ca_1086_fruit_c.jpg	5	0.7807	0.4495	0.255	
1087-1	1087	2009_ca_1087_fruit_c.jpg	1	1.071	0.4477	0.2534	
1087-2	1087	2009_ca_1087_fruit_c.jpg	2	1.5687	0.4256	0.2566	
1087-3	1087	2009_ca_1087_fruit_c.jpg	3	2.1091	0.4483	0.2569	
1087-4	1087	2009_ca_1087_fruit_c.jpg	4	1.6358	0.4461	0.2529	
1087-5	1087	2009_ca_1087_fruit_c.jpg	5	1.3352	0.4399	0.25	
1088-1	1088	2009_ca_1088_fruit_c.jpg	1	2.7164	0.4447	0.2545	
1088-2	1088	2009_ca_1088_fruit_c.jpg	2	0.8665	0.4426	0.2542	
1088-3	1088	2009_ca_1088_fruit_c.jpg	3	0.9009	0.4448	0.2555	
1088-4	1088	2009_ca_1088_fruit_c.jpg	4	1.2756	0.4433	0.2543	
1088-5	1088	2009_ca_1088_fruit_c.jpg	5	0.6334	0.4432	0.2545	
1089-1	1089	2009_ca_1089_fruit_c.jpg	1	2.1456	0.4458	0.2558	
1089-2	1089	2009_ca_1089_fruit_c.jpg	2	1.4676	0.4437	0.2528	
1089-3	1089	2009_ca_1089_fruit_c.jpg	3	0.6042	0.4448	0.2509	
1089-4	1089	2009_ca_1089_fruit_c.jpg	4	2.5901	0.4444	0.2517	
1089-5	1089	2009_ca_1089_fruit_c.jpg	5	3.8796	0.4428	0.2516	
1090-1	1090	2009_ca_1090_fruit_c.jpg	1	1.6466	0.4476	0.2561	
1090-2	1090	2009_ca_1090_fruit_c.jpg	2	1.9488	0.4466	0.253	
1090-3	1090	2009_ca_1090_fruit_c.jpg	3	1.4209	0.4437	0.2539	
1090-4	1090	2009_ca_1090_fruit_c.jpg	4	2.6709	0.4462	0.2537	
1090-5	1090	2009_ca_1090_fruit_c.jpg	5	2.2805	0.4474	0.2522	
1091-1	1091	2009_ca_1091_fruit_c.jpg	1	2.8224	0.4429	0.247	
1091-2	1091	2009_ca_1091_fruit_c.jpg	2	1.7325	0.444	0.25	
1091-3	1091	2009_ca_1091_fruit_c.jpg	3	1.721	0.4437	0.2507	
1091-4	1091	2009_ca_1091_fruit_c.jpg	4	0.9404	0.4425	0.2524	
1091-5	1091	2009_ca_1091_fruit_c.jpg	5	1.6008	0.4447	0.2544	
1092-1	1092	2009_ca_1092_fruit_c.jpg	1	0.5512	0.4495	0.2527	
1092-2	1092	2009_ca_1092_fruit_c.jpg	2	1.7214	0.4448	0.2542	
1092-3	1092	2009_ca_1092_fruit_c.jpg	3	1.0322	0.452	0.2589	
1092-4	1092	2009_ca_1092_fruit_c.jpg	4	0.6268	0.4475	0.2569	
1092-5	1092	2009_ca_1092_fruit_c.jpg	5	0.7626	0.4481	0.2542	
1093-1	1093	2009_ca_1093_fruit_c.jpg	1	4.5426	0.4429	0.246	
1093-2	1093	2009_ca_1093_fruit_c.jpg	2	0.8639	0.435	0.2561	
1093-3	1093	2009_ca_1093_fruit_c.jpg	3	0.9016	0.4458	0.2538	
1093-4	1093	2009_ca_1093_fruit_c.jpg	4	2.2719	0.4304	0.2535	
1093-5	1093	2009_ca_1093_fruit_c.jpg	5	1.6697	0.4156	0.2475	
1094-1	1094	2009_ca_1094_fruit_c.jpg	1	1.895	0.4472	0.2572	
1094-2	1094	2009_ca_1094_fruit_c.jpg	2	2.1716	0.4476	0.2558	
1094-3	1094	2009_ca_1094_fruit_c.jpg	3	0.8388	0.4487	0.2584	
1094-4	1094	2009_ca_1094_fruit_c.jpg	4	2.9523	0.4454	0.2558	
1094-5	1094	2009_ca_1094_fruit_c.jpg	5	1.2528	0.4502	0.2541	
1095-1	1095	2009_ca_1095_fruit_c.jpg	1	1.3139	0.4421	0.2539	
1095-2	1095	2009_ca_1095_fruit_c.jpg	2	1.5459	0.4391	0.2567	
1095-3	1095	2009_ca_1095_fruit_c.jpg	3	1.1221	0.4444	0.2553	
1095-4	1095	2009_ca_1095_fruit_c.jpg	4	1.8146	0.4431	0.2515	
1095-5	1095	2009_ca_1095_fruit_c.jpg	5	1.4698	0.4253	0.254	
1096-1	1096	2009_ca_1096_fruit_c.jpg	1	0.7222	0.4459	0.255	
1096-2	1096	2009_ca_1096_fruit_c.jpg	2	1.5103	0.4425	0.2535	
1096-3	1096	2009_ca_1096_fruit_c.jpg	3	1.259	0.4468	0.252	
1096-4	1096	2009_ca_1096_fruit_c.jpg	4	1.4777	0.4463	0.2537	
1096-5	1096	2009_ca_1096_fruit_c.jpg	5	1.8179	0.4461	0.2541	
1098-1	1098	2009_ca_1098_fruit_c.jpg	1	1.042	0.443	0.2508	
1098-2	1098	2009_ca_1098_fruit_c.jpg	2	0.7523	0.4332	0.2544	
1098-3	1098	2009_ca_1098_fruit_c.jpg	3	1.0864	0.4117	0.2544	
1098-4	1098	2009_ca_1098_fruit_c.jpg	4	1.2761	0.4356	0.2476	
1098-5	1098	2009_ca_1098_fruit_c.jpg	5	1.3527	0.4401	0.2535	
1098-6	1098	2009_ca_1098_fruit_c.jpg	6	1.1294	0.4408	0.253	
1098-7	1098	2009_ca_1098_fruit_c.jpg	7	1.3385	0.4449	0.2546	
1098-8	1098	2009_ca_1098_fruit_c.jpg	8	1.1662	0.4141	0.2554	
1098-9	1098	2009_ca_1098_fruit_c.jpg	9	0.6647	0.4427	0.2514	
1098-10	1098	2009_ca_1098_fruit_c.jpg	10	1.4413	0.4382	0.2522	
1099-1	1099	2009_ca_1099_fruit_c.jpg	1	1.9251	0.4336	0.2554	
1099-2	1099	2009_ca_1099_fruit_c.jpg	2	1.3589	0.4291	0.2508	
1099-3	1099	2009_ca_1099_fruit_c.jpg	3	1.429	0.4426	0.2509	
1099-4	1099	2009_ca_1099_fruit_c.jpg	4	2.9062	0.4365	0.2523	
1099-5	1099	2009_ca_1099_fruit_c.jpg	5	0.6259	0.4327	0.2516	
1100-1	1100	2009_ca_1100_fruit_c.jpg	1	1.0395	0.4452	0.2549	
1100-2	1100	2009_ca_1100_fruit_c.jpg	2	1.5423	0.4341	0.2531	
1100-3	1100	2009_ca_1100_fruit_c.jpg	3	2.0249	0.4467	0.2551	
1100-4	1100	2009_ca_1100_fruit_c.jpg	4	2.307	0.4444	0.255	
1100-5	1100	2009_ca_1100_fruit_c.jpg	5	1.2766	0.4298	0.2492	
1101-1	1101	2009_ca_1101_fruit_c.jpg	1	2.8371	0.4459	0.2543	
1101-2	1101	2009_ca_1101_fruit_c.jpg	2	1.8262	0.4448	0.25	
1101-3	1101	2009_ca_1101_fruit_c.jpg	3	2.081	0.4496	0.2513	
1101-4	1101	2009_ca_1101_fruit_c.jpg	4	2.5367	0.4508	0.2541	
1101-5	1101	2009_ca_1101_fruit_c.jpg	5	3.2381	0.4455	0.252	
1102-1	1102	2009_ca_1102_fruit_c.jpg	1	1.0439	0.4434	0.2513	
1102-2	1102	2009_ca_1102_fruit_c.jpg	2	0.777	0.445	0.2536	
1102-3	1102	2009_ca_1102_fruit_c.jpg	3	1.5132	0.4424	0.253	
1102-4	1102	2009_ca_1102_fruit_c.jpg	4	1.5256	0.4457	0.2546	
1102-5	1102	2009_ca_1102_fruit_c.jpg	5	2.0419	0.4445	0.253	
1103-1	1103	2009_ca_1103_fruit_c.jpg	1	0.7314	0.4459	0.2521	
1103-2	1103	2009_ca_1103_fruit_c.jpg	2	1.1661	0.4472	0.2545	
1103-3	1103	2009_ca_1103_fruit_c.jpg	3	1.5257	0.4501	0.2604	
1103-4	1103	2009_ca_1103_fruit_c.jpg	4	1.48	0.4504	0.2568	
1103-5	1103	2009_ca_1103_fruit_c.jpg	5	1.4297	0.4411	0.2554	
1104-1	1104	2009_ca_1104_fruit_c.jpg	1	1.3317	0.4435	0.2529	
1104-2	1104	2009_ca_1104_fruit_c.jpg	2	1.213	0.4437	0.2537	
1104-3	1104	2009_ca_1104_fruit_c.jpg	3	0.8384	0.4465	0.2572	
1104-4	1104	2009_ca_1104_fruit_c.jpg	4	1.4655	0.4412	0.2554	
1104-5	1104	2009_ca_1104_fruit_c.jpg	5	3.2306	0.4453	0.2591	
1105-1	1105	2009_ca_1105_fruit_c.jpg	1	1.2865	0.4367	0.2553	
1105-2	1105	2009_ca_1105_fruit_c.jpg	2	2.3147	0.4364	0.2508	
1105-3	1105	2009_ca_1105_fruit_c.jpg	3	0.8739	0.441	0.2541	
1105-4	1105	2009_ca_1105_fruit_c.jpg	4	0.9736	0.4318	0.2568	
1106-1	1106	2009_ca_1106_fruit_c.jpg	1	1.0455	0.4395	0.2517	
1106-2	1106	2009_ca_1106_fruit_c.jpg	2	2.1027	0.4338	0.2508	
1106-3	1106	2009_ca_1106_fruit_c.jpg	3	1.0543	0.4403	0.2545	
1106-4	1106	2009_ca_1106_fruit_c.jpg	4	3.2292	0.4384	0.2425	
1106-5	1106	2009_ca_1106_fruit_c.jpg	5	1.8119	0.4341	0.2524	
1107-1	1107	2009_ca_1107_fruit_c.jpg	1	3.6356	0.4478	0.2565	
1107-2	1107	2009_ca_1107_fruit_c.jpg	2	3.7754	0.4442	0.2524	
1107-3	1107	2009_ca_1107_fruit_c.jpg	3	2.8992	0.447	0.2529	
1107-4	1107	2009_ca_1107_fruit_c.jpg	4	3.9021	0.4445	0.2527	
1107-5	1107	2009_ca_1107_fruit_c.jpg	5	3.2961	0.448	0.2533	
1108-1	1108	2009_ca_1108_fruit_c.jpg	1	2.2701	0.4428	0.2518	
1108-2	1108	2009_ca_1108_fruit_c.jpg	2	2.008	0.4341	0.2525	
1108-3	1108	2009_ca_1108_fruit_c.jpg	3	2.165	0.4391	0.252	
1108-4	1108	2009_ca_1108_fruit_c.jpg	4	1.2453	0.4448	0.2533	
1108-5	1108	2009_ca_1108_fruit_c.jpg	5	1.4552	0.439	0.2554	
1109-1	1109	2009_ca_1109_fruit_c.jpg	1	3.0614	0.4358	0.2353	
1109-2	1109	2009_ca_1109_fruit_c.jpg	2	3.4933	0.4391	0.2397	
1109-3	1109	2009_ca_1109_fruit_c.jpg	3	3.1841	0.4252	0.25	
1109-4	1109	2009_ca_1109_fruit_c.jpg	4	3.3924	0.4352	0.2357	
1109-5	1109	2009_ca_1109_fruit_c.jpg	5	4.7657	0.4283	0.2469	
1110-1	1110	2009_ca_1110_fruit_c.jpg	1	0.8209	0.4502	0.2541	
1110-2	1110	2009_ca_1110_fruit_c.jpg	2	1.8332	0.4496	0.2526	
1110-3	1110	2009_ca_1110_fruit_c.jpg	3	2.3876	0.4529	0.2548	
1110-4	1110	2009_ca_1110_fruit_c.jpg	4	1.7257	0.4502	0.2542	
1110-5	1110	2009_ca_1110_fruit_c.jpg	5	1.0633	0.4517	0.2576	
1111-1	1111	2009_ca_1111_fruit_c.jpg	1	1.0493	0.4478	0.2532	
1111-2	1111	2009_ca_1111_fruit_c.jpg	2	1.463	0.4477	0.2557	
1111-3	1111	2009_ca_1111_fruit_c.jpg	3	1.1027	0.4474	0.2542	
1111-4	1111	2009_ca_1111_fruit_c.jpg	4	1.4601	0.4463	0.2546	
1111-5	1111	2009_ca_1111_fruit_c.jpg	5	3.1053	0.4425	0.2536	
1112-1	1112	2009_ca_1112_fruit_c.jpg	1	1.0358	0.4468	0.254	
1112-2	1112	2009_ca_1112_fruit_c.jpg	2	1.5113	0.4342	0.2549	
1112-3	1112	2009_ca_1112_fruit_c.jpg	3	1.5179	0.4466	0.2558	
1112-4	1112	2009_ca_1112_fruit_c.jpg	4	1.4311	0.4354	0.25	
1112-5	1112	2009_ca_1112_fruit_c.jpg	5	1.1722	0.4331	0.2552	
1113-1	1113	2009_ca_1113_fruit_c.jpg	1	1.4722	0.4427	0.2527	
1113-2	1113	2009_ca_1113_fruit_c.jpg	2	1.6366	0.4398	0.2534	
1113-3	1113	2009_ca_1113_fruit_c.jpg	3	1.3622	0.4396	0.2546	
1113-4	1113	2009_ca_1113_fruit_c.jpg	4	0.9681	0.4426	0.2547	
1113-5	1113	2009_ca_1113_fruit_c.jpg	5	2.8231	0.4416	0.2527	
1114-1	1114	2009_ca_1114_fruit_c.jpg	1	0.7666	0.4465	0.253	
1114-2	1114	2009_ca_1114_fruit_c.jpg	2	2.3449	0.4462	0.2575	
1114-3	1114	2009_ca_1114_fruit_c.jpg	3	0.8136	0.4404	0.2531	
1114-4	1114	2009_ca_1114_fruit_c.jpg	4	2.0765	0.4395	0.2525	
1114-5	1114	2009_ca_1114_fruit_c.jpg	5	0.8522	0.4405	0.2533	
1115-1	1115	2009_ca_1115_fruit_c.jpg	1	1.6497	0.4465	0.2532	
1115-2	1115	2009_ca_1115_fruit_c.jpg	2	1.0402	0.4395	0.2525	
1115-3	1115	2009_ca_1115_fruit_c.jpg	3	0.536	0.4463	0.2529	
1115-4	1115	2009_ca_1115_fruit_c.jpg	4	1.3999	0.4463	0.2509	
1115-5	1115	2009_ca_1115_fruit_c.jpg	5	1.5232	0.4434	0.2528	
1117-1	1117	2009_ca_1117_fruit_c.jpg	1	1.6492	0.4451	0.2516	
1117-2	1117	2009_ca_1117_fruit_c.jpg	2	2.0707	0.4444	0.2493	
1117-3	1117	2009_ca_1117_fruit_c.jpg	3	2.0806	0.4446	0.2555	
1117-4	1117	2009_ca_1117_fruit_c.jpg	4	1.0174	0.4448	0.2538	
1117-5	1117	2009_ca_1117_fruit_c.jpg	5	1.3815	0.4447	0.2515	
1117-6	1117	2009_ca_1117_fruit_c.jpg	6	0.849	0.4404	0.2532	
1117-7	1117	2009_ca_1117_fruit_c.jpg	7	1.0347	0.4351	0.2508	
1117-8	1117	2009_ca_1117_fruit_c.jpg	8	2.4857	0.4451	0.2508	
1117-9	1117	2009_ca_1117_fruit_c.jpg	9	1.581	0.4448	0.2515	
1117-10	1117	2009_ca_1117_fruit_c.jpg	10	2.1586	0.4421	0.2537	
1118-1	1118	2009_ca_1118_fruit_c.jpg	1	1.6851	0.4442	0.2519	
1118-2	1118	2009_ca_1118_fruit_c.jpg	2	0.9549	0.4435	0.2534	
1118-3	1118	2009_ca_1118_fruit_c.jpg	3	2.3637	0.4456	0.2528	
1118-4	1118	2009_ca_1118_fruit_c.jpg	4	0.9699	0.4479	0.2555	
1118-5	1118	2009_ca_1118_fruit_c.jpg	5	1.6471	0.4415	0.2537	
1119-1	1119	2009_ca_1119_fruit_c.jpg	1	1.1034	0.4458	0.2527	
1119-2	1119	2009_ca_1119_fruit_c.jpg	2	1.2218	0.4316	0.2516	
1119-3	1119	2009_ca_1119_fruit_c.jpg	3	1.885	0.4396	0.2537	
1119-4	1119	2009_ca_1119_fruit_c.jpg	4	1.4893	0.4426	0.627	
1119-5	1119	2009_ca_1119_fruit_c.jpg	5	3.094	0.4392	0.2451	
1120-1	1120	2009_ca_1120_fruit_c.jpg	1	1.9117	0.4354	0.2525	
1120-2	1120	2009_ca_1120_fruit_c.jpg	2	0.9891	0.4456	0.2542	
1120-3	1120	2009_ca_1120_fruit_c.jpg	3	1.331	0.4412	0.2538	
1120-4	1120	2009_ca_1120_fruit_c.jpg	4	0.8194	0.4377	0.2524	
1120-5	1120	2009_ca_1120_fruit_c.jpg	5	0.8376	0.4268	0.2535	
1121-1	1121	2009_ca_1121_fruit_c.jpg	1	1.7501	0.4417	0.2528	
1121-2	1121	2009_ca_1121_fruit_c.jpg	2	3.417	0.446	0.2536	
1121-3	1121	2009_ca_1121_fruit_c.jpg	3	2.2399	0.4378	0.2509	
1121-4	1121	2009_ca_1121_fruit_c.jpg	4	2.5379	0.4469	0.253	
1121-5	1121	2009_ca_1121_fruit_c.jpg	5	3.172	0.4397	0.251	
1122-1	1122	2009_ca_1122_fruit_c.jpg	1	0.9076	0.4275	0.2577	
1122-2	1122	2009_ca_1122_fruit_c.jpg	2	0.9388	0.4475	0.2583	
1122-3	1122	2009_ca_1122_fruit_c.jpg	3	2.2613	0.4453	0.2524	
1122-4	1122	2009_ca_1122_fruit_c.jpg	4	1.3659	0.4481	0.2563	
1122-5	1122	2009_ca_1122_fruit_c.jpg	5	2.54	0.4444	0.2549	
1123-1	1123	2009_ca_1123_fruit_c.jpg	1	1.1492	0.4436	0.2553	
1123-2	1123	2009_ca_1123_fruit_c.jpg	2	2.8594	0.4383	0.255	
1123-3	1123	2009_ca_1123_fruit_c.jpg	3	1.8738	0.4463	0.2573	
1123-4	1123	2009_ca_1123_fruit_c.jpg	4	1.9881	0.4398	0.2547	
1123-5	1123	2009_ca_1123_fruit_c.jpg	5	4.5076	0.4463	0.2567	
1124-1	1124	2009_ca_1124_fruit_c.jpg	1	5.4442	0.4335	0.2469	
1124-2	1124	2009_ca_1124_fruit_c.jpg	2	0.9246	0.4469	0.2532	
1124-3	1124	2009_ca_1124_fruit_c.jpg	3	2.0615	0.4425	0.2553	
1124-4	1124	2009_ca_1124_fruit_c.jpg	4	1.1099	0.4316	0.2515	
1124-5	1124	2009_ca_1124_fruit_c.jpg	5	1.6538	0.4347	0.2525	
1127-1	1127	2009_ca_1127_fruit_c.jpg	1	0.8979	0.4437	0.2539	
1127-2	1127	2009_ca_1127_fruit_c.jpg	2	1.8124	0.4397	0.2516	
1127-3	1127	2009_ca_1127_fruit_c.jpg	3	1.6128	0.4456	0.2508	
1127-4	1127	2009_ca_1127_fruit_c.jpg	4	0.6611	0.4457	0.2526	
1127-5	1127	2009_ca_1127_fruit_c.jpg	5	0.6386	0.4379	0.2531	
1127-6	1127	2009_ca_1127_fruit_c.jpg	6	2.4789	0.4455	0.2508	
1127-7	1127	2009_ca_1127_fruit_c.jpg	7	0.8139	0.4439	0.2524	
1127-8	1127	2009_ca_1127_fruit_c.jpg	8	0.5999	0.4433	0.2507	
1127-9	1127	2009_ca_1127_fruit_c.jpg	9	0.5977	0.4428	0.254	
1127-10	1127	2009_ca_1127_fruit_c.jpg	10	0.6812	0.445	0.2525	
1128-1	1128	2009_ca_1128_fruit_c.jpg	1	3.0796	0.4366	0.2534	
1128-2	1128	2009_ca_1128_fruit_c.jpg	2	2.3537	0.4447	0.2508	
1128-3	1128	2009_ca_1128_fruit_c.jpg	3	1.5379	0.4436	0.2534	
1128-4	1128	2009_ca_1128_fruit_c.jpg	4	2.2334	0.4426	0.2545	
