	Tomato Analyzer - Shape Individual Data																																					
	Plot #	image files	Fruit	Perimeter (cm)	  Area (cm2)	  Width Mid-height (cm)	  Maximum Width (cm)	  Height Mid-width (cm)	  Maximum Height (cm)	  Fruit Shape Index External.1	  Fruit Shape Index External.2	  Proximal Fruit Blockiness (20%)	  Distal Fruit Blockiness (80%)	  Fruit Shape Triangle	  Ellipsoid	  Circular	  Rectangular	  Heart Shape	  Shoulder Height	  Proximal Angle Micro (2%)	  Proximal Angle Macro (20%)	  Proximal Indentation Area (cm2)	  Distal Angle Micro (2%)	  Distal Angle Macro (20%)	  Distal Indentation Area (cm2)	  Distal End Protrusion	  Obovoid	  Ovoid	  V. Asymmetry	  H. Asymmetry.ob	  H. Asymmetry.ov	  Width Widest Pos	  Eccentricity	  Proximal Eccentricity	  Distal Eccentricity	  Fruit Shape Index Internal	  Eccentricity Area Index	comment
unique#	Plot #	image files	Fruit	SP:0000087	SP:0000085	SP:0000133	SP:0000134	SP:0000135	SP:0000136	SP:0000040	SP:0000046	SP:0000139	SP:0000145	SP:0000049	SP:0000067	SP:0000050	SP:0000068	SP:0000062	SP:0000154	SP:0000369	SP:0000370	SP:0000079	SP:0000155	SP:0000160	SP:0000076	SP:0000077	SP:0000059	SP:0000060	SP:0000066	SP:0000161	SP:0000162	SP:0000384	SP:0000058	SP:0000064	SP:0000063	SP:0000048	SP:0000164	
314-6	314	2010_ca_314-001_fruit_t.jpg	6	18.3652	22.7477	5.1054	5.1435	5.2451	5.3848	1.0469	1.0274	0.7239	0.6716	1.0778	0.9633	0.9777	0.5436	0.6592	0.0258	215.4554	176.9171	0.0519	156.5269	159.5799	0	0	0	0.1712	3.1017	0	5.396	0.4316	0.7754	0.8889	0.8841	1.025	0.4155	
314-7	314	2010_ca_314-001_fruit_t.jpg	7	18.198	21.9903	5.1562	5.1689	4.9276	5.1943	1.0049	0.9557	0.7438	0.6133	1.2129	0.9535	0.9892	0.546	0.7184	0.0294	215.4412	192.0707	0.0835	174.863	161.223	0.0004	0	0	0.1186	3.027	0	6.7833	0.4939	0.7598	0.8908	0.8883	0.9568	0.4214	
314-8	314	2010_ca_314-001_fruit_t.jpg	8	23.1788	33.9838	6.604	6.604	5.7023	6.2611	0.9481	0.8635	0.7288	0.6788	1.0737	0.9163	0.9888	0.5559	1.464	0.0668	234.5923	207.5583	0.1455	334.4736	137.0537	0	0	0	0.1112	6.1911	0	6.7534	0.4868	0.7276	0.8905	0.8861	0.8606	0.4449	
314-9	314	2010_ca_314-001_fruit_t.jpg	9	18.8489	23.9553	5.5499	5.5626	5.0927	5.2959	0.9521	0.9176	0.7277	0.6133	1.1866	0.9552	0.9837	0.5127	0.8975	0.0384	211.6633	181.8009	0.0538	156.4167	146.9137	0.0001	0	0	0.1178	6.5409	0	7.5309	0.506	0.7692	0.8889	0.8889	0.9195	0.4111	
314-10	314	2010_ca_314-001_fruit_t.jpg	10	20.844	26.9688	6.0325	6.0706	5.5245	5.715	0.9414	0.9158	0.4	0.6147	0.6507	0.9163	0.9794	0.5043	0	0.0627	172.4531	208.3281	0.1385	169.2006	154.6967	0	0	0.1202	0	10.9354	10.7023	0	0.5022	0.7706	0.8941	0.8849	0.9153	0.3857	
314-1	314	2010_ca_314_fruit_t.jpg	1	24.452	39.5712	7.3914	7.4549	6.2357	6.6167	0.8876	0.8436	0.7285	0.61	1.1944	0.9482	0.9717	0.5148	1.0698	0.0466	216.4076	197.5161	0.0895	152.1933	159.4424	0.0018	0	0	0.1477	9.3077	0	10.9488	0.4607	0.7538	0.8869	0.8889	0.8448	0.4177	
314-2	314	2010_ca_314_fruit_t.jpg	2	22.2123	32.6174	6.4643	6.5151	5.9182	6.3627	0.9766	0.9155	0.6582	0.6189	1.0635	0.954	0.9894	0.5202	1.5796	0.072	192.2215	185.9361	0.1253	164.0218	143.724	0.0001	0	0	0.1593	7.204	0	7.8574	0.4132	0.744	0.8921	0.8878	0.9163	0.4134	
314-3	314	2010_ca_314_fruit_t.jpg	3	19.5817	24.2117	5.6388	5.7404	4.8641	5.1562	0.8982	0.8626	0.7117	0.6892	1.0327	0.945	0.9752	0.5492	0	0.0454	222.0262	198.0515	0.1064	358.9506	158.6086	0.0009	0	0.1345	0	5.6123	6.4501	0	0.5369	0.7506	0.8889	0.8837	0.8588	0.4369	
314-4	314	2010_ca_314_fruit_t.jpg	4	18.3553	22.8959	5.4483	5.4737	4.8514	5.1054	0.9327	0.8904	0.7249	0.6177	1.1736	0.9526	0.9848	0.5506	1.186	0.0526	208.0893	190.0807	0.0635	177.2288	160.3053	0	0	0	0.1346	3.8753	0	5.9512	0.4776	0.7581	0.8915	0.8863	0.8889	0.4248	
314-5	314	2010_ca_314_fruit_t.jpg	5	23.8675	36.5651	7.2263	7.2517	5.7404	6.2611	0.8634	0.7944	0.7047	0.6766	1.0416	0.9166	0.9661	0.5414	1.9001	0.0885	247.9555	209.2853	0.1467	179.1622	166.9434	0.0011	0	0	0.1201	11.5955	0	7.1825	0.4888	0.7317	0.8911	0.8867	0.793	0.4338	
315-1	315	2010_ca_315_fruit_t.jpg	1	16.684	19.5214	5.0165	5.0292	4.5466	4.7752	0.9495	0.9063	0.7418	0.6	1.2363	0.9595	0.9904	0.5379	0.8372	0.0348	208.5057	187.4669	0.0634	165.034	149.2873	0	0	0	0.1617	2.3787	0	7.8734	0.4548	0.7627	0.8882	0.8882	0.9108	0.4173	
315-2	315	2010_ca_315_fruit_t.jpg	2	12.8077	11.4358	3.9243	3.9243	3.5306	3.6322	0.9256	0.8997	0.7087	0.6246	1.1347	0.9548	0.9788	0.5317	0.7463	0.0311	187.208	189.5659	0.0505	154.0994	146.89	0.001	0	0	0.0946	3.814	0	4.0617	0.507	0.7789	0.8916	0.888	0.9024	0.3951	
315-3	315	2010_ca_315_fruit_t.jpg	3	19.5345	24.728	5.588	5.6769	5.1308	5.5118	0.9709	0.9182	0.7545	0.5841	1.2918	0.9193	0.9868	0.5001	0.6089	0.0231	252.2499	203.5756	0.1192	190.3946	152.5973	0.007	0	0	0.1898	7.9446	0	11.4327	0.4309	0.7436	0.892	0.8871	0.9148	0.4194	
315-4	315	2010_ca_315_fruit_t.jpg	4	16.0107	17.2858	4.6863	4.7371	4.2799	4.4958	0.9491	0.9133	0.7995	0.5989	1.3348	0.9358	0.9857	0.5438	0.9494	0.0401	187.165	183.1961	0.01	159.6098	143.4111	0	0	0	0.1923	4.6317	0	8.7796	0.4407	0.7592	0.8874	0.8787	0.9116	0.4226	
315-5	315	2010_ca_315_fruit_t.jpg	5	16.2362	18.2609	4.6863	4.7117	4.7244	4.7625	1.0108	1.0081	0.7588	0.5583	1.3592	0.9658	0.9885	0.531	0.4821	0.0168	178.6417	127.9044	0.0076	173.9409	137.9312	0	0.289	0	0.1874	3.5588	0	10.1243	0.4427	0.7914	0.8889	0.8862	1.0068	0.3963	
316-6	316	2010_ca_316-001_fruit_t.jpg	6	22.5117	27.5462	6.858	6.8707	4.572	4.8514	0.7061	0.6667	0.7667	0.6944	1.104	0.8143	0.8325	0.5812	1.8227	0.0845	216.7755	202.0852	0.1747	179.1172	173.8788	0.0044	0	0	0.1324	8.147	0	6.2074	0.4686	0.7559	0.8916	0.8889	0.6667	0.4278	
316-7	316	2010_ca_316-001_fruit_t.jpg	7	24.0304	32.7841	7.6708	7.6962	4.2037	5.2197	0.6782	0.548	0.7897	0.7119	1.1093	0.7363	0.7814	0.5901	0	0.1806	271.5386	246.3613	0.3778	224.1641	6.4556	0.0721	0	0	0.1578	6.4902	0	9.2248	0.4574	0.6439	0.8889	0.8919	0.5477	0.5083	
316-8	316	2010_ca_316-001_fruit_t.jpg	8	24.3092	32.563	7.9121	7.9883	4.064	4.9657	0.6216	0.5136	0.7865	0.7432	1.0583	0.7204	0.7044	0.6041	1.7196	0.0789	142.033	230.583	0.2924	199.4968	171.8736	0	0	0	0.1691	8.7308	0	8.6019	0.4169	0.6564	0.892	0.8889	0.5161	0.506	
316-9	316	2010_ca_316-001_fruit_t.jpg	9	22.0445	27.1795	6.9088	7.1628	3.8989	5.0546	0.7057	0.5643	0.3401	0.6673	0.5096	0.5571	0.7241	0.4601	0	0.1859	212.0601	239.5314	0.3144	12.6389	359.8779	0.0014	0	0.1078	0	41.7935	26.8259	0	0.4548	0.6146	0.8971	0.8809	0.5622	0.5064	
316-10	316	2010_ca_316-001_fruit_t.jpg	10	25.6986	37.8483	8.4455	8.6868	4.5212	5.4864	0.6316	0.5353	0.7774	0.7098	1.0953	0.7737	0.7247	0.5751	0	0.1754	201.9027	206.1821	0.2277	203.1698	9.3114	0	0	0	0.0855	12.3689	0	8.5476	0.544	0.6589	0.8903	0.8903	0.5358	0.4962	
316-1	316	2010_ca_316_fruit_t.jpg	1	26.142	38.1723	8.5979	8.6487	4.4704	5.4356	0.6285	0.5199	0.743	0.6957	1.0679	0.7813	0.7143	0.5818	0.1221	0	244.5416	197.3728	0	175.3409	178.894	0	0	0	0.0882	10.1077	0	4.9	0.5304	0.6557	0.8889	0.8861	0.5185	0.4982	
316-2	316	2010_ca_316_fruit_t.jpg	2	26.2769	35.8004	8.509	8.5725	3.683	5.3594	0.6252	0.4328	0.7552	0.6955	1.0858	0.5417	0.5591	0.5819	0	0	231.6956	255.0435	0.4525	188.0584	178.3919	0	0	0.1546	0	20.5487	8.5935	0	0.6019	0.5511	0.8923	0.8889	0.4328	0.56	
316-3	316	2010_ca_316_fruit_t.jpg	3	20.0202	24.5122	6.477	6.5659	4.1402	4.6228	0.7041	0.6392	0.7529	0.7059	1.0667	0.8363	0.8269	0.5694	0	0.1154	223.8421	233.1679	0.2577	174.8007	173.0844	0.0002	0	0	0.1523	7.6253	0	6.1357	0.4368	0.7163	0.9123	0.8904	0.6373	0.4518	
316-4	316	2010_ca_316_fruit_t.jpg	4	21.4834	27.7299	7.0231	7.0485	4.1656	4.8895	0.6937	0.5931	0.7577	0.698	1.0855	0.7844	0.7938	0.5658	0	0.1789	179.2467	191.9842	0.0107	163.8245	150.3443	0	0	0.1296	0	11.7839	8.9549	0	0.5221	0.6823	0.8912	0.8881	0.5955	0.4734	
316-5	316	2010_ca_316_fruit_t.jpg	5	22.9389	31.2124	7.3787	7.4041	4.2037	5.1181	0.6913	0.5697	0.7349	0.7642	0.9617	0.7984	0.8069	0.5957	0	0.1679	229.6155	230.6231	0.2939	358.1856	171.8801	0.0039	0	0.1392	0	7.0373	7.2543	0	0.531	0.6567	0.8889	0.8889	0.569	0.5028	
317-1	317	2010_ca_317_fruit_t.jpg	1	25.3317	42.2381	7.5946	7.7851	6.096	6.731	0.8646	0.8027	0.7191	0.6555	1.0969	0.9295	0.9656	0.5457	0.1397	0	147.6573	72.0862	0	167.7669	160.3794	0	0	0	0.1586	7.0246	0	7.5278	0.4358	0.7259	0.891	0.8889	0.8033	0.4495	
317-2	317	2010_ca_317_fruit_t.jpg	2	27.0867	48.5289	8.4963	8.509	6.2992	6.9596	0.8179	0.7414	0.7324	0.6637	1.1036	0.9193	0.9347	0.555	1.8995	0.0881	242.5991	211.0001	0.1454	349.9862	137.0144	0.0012	0	0	0.1513	6.9945	0	7.8685	0.4471	0.7239	0.8899	0.8879	0.7416	0.448	
317-3	317	2010_ca_317_fruit_t.jpg	3	20.3917	27.6559	5.9944	6.0579	5.6896	5.9563	0.9832	0.9492	0.6504	0.5699	1.1413	0.9506	0.9861	0.4987	1.0818	0.0472	218.276	190.2628	0.0791	143.4448	134.6671	0	0	0	0.1535	8.7415	0	7.3256	0.4286	0.765	0.8905	0.8883	0.9521	0.3834	
317-4	317	2010_ca_317_fruit_t.jpg	4	25.1088	41.2427	8.0264	8.0264	5.6769	6.35	0.7911	0.7073	0.6741	0.7009	0.9616	0.8885	0.9023	0.5351	0	0.1007	216.7761	221.6817	0.2039	176.2137	176.7225	0.0011	0	0.14	0	10.3988	11.2837	0	0.514	0.7134	0.89	0.8856	0.7063	0.4489	
317-5	317	2010_ca_317_fruit_t.jpg	5	24.3413	39.0614	7.2898	7.3533	6.3754	6.7564	0.9188	0.8746	0.3972	0.6847	0.5802	0.9049	0.9658	0.5057	0	0.0572	229.0596	206.8892	0.1269	170.1225	165.0777	0.0002	0	0.1689	0	16.2203	14.8374	0	0.562	0.7533	0.8889	0.8869	0.8734	0.4059	
318-1	318	2010_ca_318_fruit_t.jpg	1	22.8663	34.2507	7.2517	7.2644	5.1181	5.7658	0.7937	0.7058	0.7583	0.6392	1.1863	0.889	0.9172	0.5612	0	0.1048	249.1221	216.6505	0.202	181.6084	166.9442	0.0012	0	0	0.158	2.819	0	11.2609	0.4449	0.7064	0.8889	0.884	0.7018	0.4603	
318-2	318	2010_ca_318_fruit_t.jpg	2	21.1575	28.5995	6.858	6.8961	4.5974	5.2705	0.7643	0.6704	0.7463	0.6037	1.2362	0.8396	0.8779	0.5145	0	0.1238	205.8045	210.1715	0.1966	163.1038	161.8841	0.0005	0	0	0.134	15.4614	0	12.5443	0.4795	0.6957	0.8862	0.8862	0.6667	0.4489	
318-3	318	2010_ca_318_fruit_t.jpg	3	30.7553	62.0955	10.0203	10.0838	6.9723	7.4168	0.7355	0.6958	0.8048	0.6553	1.2282	0.902	0.8806	0.5859	0.3591	0.0105	167.9306	210.7101	0.1119	180.8984	165.7723	0	0	0	0.1999	8.7136	0	13.367	0.4212	0.7513	0.8902	0.8866	0.6952	0.4371	
318-4	318	2010_ca_318_fruit_t.jpg	4	25.4264	42.0531	7.7597	7.7851	6.1976	6.7945	0.8728	0.7987	0.6923	0.6514	1.0628	0.8908	0.9492	0.5341	0	0.0938	193.1996	220.2868	0.1869	188.3351	167.9525	0.0036	0	0.0895	0	9.6816	11.0376	0	0.4748	0.7303	0.8904	0.8884	0.7992	0.4267	
318-5	318	2010_ca_318_fruit_t.jpg	5	23.3153	36.038	7.1755	7.2644	5.8928	6.3754	0.8776	0.8212	0.7239	0.5823	1.2432	0.9122	0.9577	0.5194	1.4607	0.0659	247.4705	207.8064	0.1581	168.9275	155.9448	0.0002	0	0	0.1687	8.9641	0	14.1419	0.4283	0.7385	0.8873	0.8873	0.8222	0.4147	
319-1	319	2010_ca_319_fruit_t.jpg	1	22.8907	35.6782	5.9182	6.0452	7.4168	7.4549	1.2332	1.2532	0.6803	0.6137	1.1084	0.9738	0.9414	0.5111	0.1389	0	164.5445	138.4044	0	164.4803	147.0431	0.0013	0	0	0.1556	7.3174	0	7.9621	0.4361	0.7952	0.8876	0.8876	1.2527	0.3845	
319-2	319	2010_ca_319_fruit_t.jpg	2	23.5429	36.5073	5.8928	6.0071	7.6073	7.747	1.2896	1.2909	0.6078	0.6358	0.9559	0.9901	0.9363	0.5168	0	0.0101	152.9313	116.8772	0.0069	154.8641	135.6198	0	0	0.0647	0	5.3793	3.7415	0	0.4377	0.7849	0.8918	0.8868	1.2919	0.3863	
319-3	319	2010_ca_319_fruit_t.jpg	3	23.882	38.473	6.4389	6.4516	6.858	7.0866	1.0984	1.0651	0.716	0.712	1.0055	0.9585	0.9667	0.5706	0	0.0261	220.0121	173.0999	0.0568	161.3906	142.7816	0	0	0.1228	0	3.0431	3.9448	0	0.5197	0.7756	0.8907	0.8889	1.0693	0.4253	
319-4	319	2010_ca_319_fruit_t.jpg	4	20.2252	28.4745	6.2103	6.2103	5.3594	5.6642	0.9121	0.863	0.683	0.6503	1.0503	0.9551	0.9801	0.5038	1.0635	0.0468	224.4548	192.2342	0.0881	162.5312	154.1163	0	0	0	0.1064	7.6315	0	8.1332	0.4978	0.7551	0.8889	0.8865	0.8615	0.417	
319-5	319	2010_ca_319_fruit_t.jpg	5	21.6902	32.7261	6.0452	6.0833	6.604	6.7564	1.1106	1.0924	0.6849	0.5987	1.1439	0.9892	0.974	0.5237	0.1328	0	159.9369	152.8913	0	152.0797	140.5329	0	0	0	0.1312	3.6102	0	4.705	0.4699	0.7834	0.8908	0.8889	1.0947	0.3881	
320-1	320	2010_ca_320_fruit_t.jpg	1	17.3839	19.9721	5.3086	5.3213	4.3688	4.6736	0.8783	0.823	0.677	0.6627	1.0217	0.9476	0.9601	0.536	0	0.0617	158.6074	198.6988	0.0773	158.53	152.5018	0.0002	0	0.1307	0	5.9046	4.0718	0	0.5136	0.7466	0.8925	0.8867	0.8204	0.4195	
320-2	320	2010_ca_320_fruit_t.jpg	2	19.4015	25.989	5.2705	5.3213	5.8928	6.0071	1.1289	1.1181	0.6747	0.6867	0.9825	0.9615	0.961	0.5189	0	0.016	207.9065	169.5549	0.032	167.7334	149.8737	0	0	0.1221	0	7.2097	7.134	0	0.5159	0.7839	0.8916	0.8873	1.1212	0.4049	
320-3	320	2010_ca_320_fruit_t.jpg	3	20.8933	29.2474	6.0833	6.1849	5.842	6.1976	1.0021	0.9603	0.618	0.5887	1.0496	0.9398	0.9775	0.4671	0	0.0214	258.7187	187.8526	0.08	170.7686	160.0962	0.0003	0	0.0928	0	13.9548	12.1358	0	0.4734	0.7556	0.9086	0.8825	0.9634	0.3911	
320-4	320	2010_ca_320_fruit_t.jpg	4	19.5385	26.0348	5.1181	5.1943	5.969	6.0706	1.1687	1.1663	0.7419	0.6873	1.0794	0.9517	0.9468	0.556	0.4415	0.0165	198.2246	172.9723	0.0267	171.1312	149.2202	0	0	0	0.0498	6.6688	0	6.8407	0.5753	0.7883	0.891	0.8889	1.175	0.4146	
320-5	320	2010_ca_320_fruit_t.jpg	5	21.927	33.062	6.3373	6.4008	6.2103	6.3627	0.994	0.98	0.6733	0.7395	0.9106	0.9601	0.9862	0.546	0	0.0317	212.5208	171.5456	0.0435	173.1636	161.4565	0	0	0.1509	0	5.482	7.505	0	0.5349	0.78	0.8904	0.8864	0.9799	0.4053	
321-1	321	2010_ca_321_fruit_t.jpg	1	11.2354	8.9068	3.3655	3.3782	3.2258	3.302	0.9774	0.9585	0.683	0.5962	1.1456	0.9833	0.9963	0.5165	0.4425	0.0159	213.0908	176.2337	0.0394	167.4844	154.753	0	0	0	0.0959	1.0541	0	2.366	0.5115	0.7799	0.8899	0.886	0.9619	0.3967	
321-2	321	2010_ca_321_fruit_t.jpg	2	12.3806	10.3009	3.8608	3.8735	2.9591	3.2512	0.8393	0.7664	0.7664	0.6579	1.165	0.9063	0.9396	0.5532	1.4783	0.0672	240.4908	200.1485	0.1317	176.8163	167.7646	0	0	0	0.1382	4.7294	0	4.7895	0.4688	0.7216	0.8846	0.8804	0.7603	0.4524	
321-3	321	2010_ca_321_fruit_t.jpg	3	13.1625	11.9409	4.1529	4.1656	3.2385	3.4798	0.8354	0.7798	0.7248	0.6483	1.1179	0.9445	0.953	0.5501	1.3406	0.0607	240.1854	197.2773	0.112	168.3294	166.8145	0.0009	0	0	0.1046	3.1392	0	3.1927	0.5146	0.7399	0.8899	0.8821	0.7769	0.4428	
321-4	321	2010_ca_321_fruit_t.jpg	4	13.8681	13.0927	4.2418	4.2799	3.4671	3.7338	0.8724	0.8174	0.7395	0.6557	1.1279	0.9363	0.968	0.5539	1.3741	0.0617	233.3401	197.1311	0.1126	147.6746	143.8743	0	0	0	0.1611	2.6962	0	4.3839	0.4422	0.7372	0.8926	0.8816	0.812	0.4441	
321-5	321	2010_ca_321_fruit_t.jpg	5	10.5065	7.6137	3.0734	3.0988	2.8702	3.0099	0.9713	0.9339	0.7025	0.6942	1.0119	0.9671	0.9943	0.554	0.9924	0.0436	215.4654	174.7607	0.0526	173.6325	158.0414	0	0	0	0.0799	1.2246	0	1.535	0.5316	0.7627	0.8911	0.8867	0.9375	0.425	
322-1	322	2010_ca_322_fruit_t.jpg	1	34.9574	57.1963	9.3853	9.5631	6.9977	7.493	0.7835	0.7456	0.8065	0.5737	1.4057	0.9031	0.8992	0.5411	1.0026	0.0426	172.9675	190.5617	0.0505	204.659	150.8764	0.0053	0	0	0.2061	13.4075	0	17.4801	0.4356	0.747	0.8907	0.8889	0.7458	0.425	
322-2	322	2010_ca_322_fruit_t.jpg	2	28.9999	51.9818	8.6487	8.7122	6.7818	7.5692	0.8688	0.7841	0.7034	0.6432	1.0936	0.9132	0.9573	0.5306	1.2903	0.0582	245.5706	220.7412	0.1963	158.0122	174.6769	0.002	0	0	0.1046	10.3261	0	11.5825	0.4983	0.716	0.8875	0.8875	0.7831	0.4353	
322-3	322	2010_ca_322_fruit_t.jpg	3	23.2866	35.2156	6.9088	6.9977	5.7404	6.2992	0.9002	0.8309	0.761	0.6287	1.2105	0.8751	0.9659	0.5336	1.6823	0.0769	179.3752	222.4799	0.1678	173.4573	159.1533	0	0	0	0.1784	9.0707	0	16.3091	0.4173	0.7273	0.8911	0.8867	0.8295	0.438	
322-4	322	2010_ca_322_fruit_t.jpg	4	17.9853	21.7588	5.7404	5.7531	4.5085	4.7879	0.8322	0.7854	0.7013	0.5841	1.2008	0.9516	0.9371	0.5249	0.6955	0.0282	210.4016	191.5133	0.0659	155.7115	150.7586	0.001	0	0	0.1249	7.4867	0	6.0199	0.4854	0.75	0.8896	0.8868	0.7833	0.409	
322-5	322	2010_ca_322_fruit_t.jpg	5	27.2657	47.8702	8.9535	8.9789	6.2738	6.6167	0.7369	0.7007	0.7277	0.6624	1.0985	0.9191	0.8765	0.5383	0.1258	0	168.4339	191.7604	0	168.1474	164.2863	0.0007	0	0	0.1031	12.1923	0	10.2082	0.5067	0.7577	0.8914	0.8874	0.7011	0.414	
323-1	323	2010_ca_323_fruit_t.jpg	1	23.3253	34.1819	7.3025	7.3914	5.1181	5.8039	0.7852	0.7009	0.7774	0.5948	1.307	0.8377	0.9014	0.5212	1.6176	0.0734	232.7851	242.4825	0.241	167.7124	154.2397	0	0	0	0.1952	9.511	0	15	0.4333	0.7018	0.8889	0.884	0.6987	0.4569	
323-2	323	2010_ca_323_fruit_t.jpg	2	29.1154	49.0491	8.9281	8.9916	5.7404	6.985	0.7768	0.643	0.6999	0.6415	1.0909	0.7773	0.8636	0.5414	0	0.0882	219.5459	230.1347	0.2978	162.792	150.4607	0	0	0.0719	0	24.918	19.3593	0	0.4545	0.6557	0.8933	0.8867	0.6429	0.4793	
323-3	323	2010_ca_323_fruit_t.jpg	3	26.1173	41.0322	8.1661	8.2042	5.3975	6.3119	0.7693	0.661	0.7807	0.6267	1.2457	0.7873	0.8737	0.5218	0	0.1286	227.0185	251.0611	0.2987	163.3929	160.6886	0.0001	0	0	0.1593	15.1391	0	17.7922	0.4608	0.6815	0.8895	0.8848	0.6602	0.4657	
323-4	323	2010_ca_323_fruit_t.jpg	4	36.0183	67.3641	11.7856	11.811	4.9784	7.3152	0.6194	0.4224	0.7672	0.653	1.1749	0.6177	0.5939	0.5606	0	0.2863	265.1079	246.8817	0.4833	148.925	167.9249	0.007	0	0	0.1026	25.0191	0	19.3843	0.4913	0.5426	0.8889	0.8864	0.4205	0.5647	
323-5	323	2010_ca_323_fruit_t.jpg	5	29.4956	49.0651	9.2964	9.4107	5.7912	6.3881	0.6788	0.623	0.7623	0.6858	1.1116	0.8079	0.8018	0.5694	0	0.0811	166.3164	235.329	0.2966	94.3061	170.2681	0.0076	0	0.14	0	11.0239	11.4081	0	0.5527	0.7251	0.89	0.8856	0.6233	0.4512	
324-1	324	2010_ca_324_fruit_t.jpg	1	25.5688	43.4414	7.7089	7.7978	6.8834	7.2644	0.9316	0.8929	0.4201	0.5931	0.7083	0.8986	0.9661	0.4736	0	0.0445	232.9931	198.3827	0.1321	169.8124	155.0898	0	0	0.134	0	20.0158	19.1011	0	0.5262	0.7566	0.8907	0.8871	0.8926	0.3903	
324-2	324	2010_ca_324_fruit_t.jpg	2	26.2205	45.2157	8.1534	8.1915	6.2992	6.9723	0.8512	0.7726	0.7274	0.5888	1.2354	0.9079	0.9427	0.5282	1.8997	0.0882	244.6908	210.405	0.1582	171.6491	158.1157	0.0026	0	0	0.1449	8.9179	0	14.4689	0.4699	0.7226	0.8899	0.8879	0.7734	0.432	
324-3	324	2010_ca_324_fruit_t.jpg	3	20.1711	27.2858	5.9182	5.9309	5.715	6.0325	1.0171	0.9657	0.5343	0.5944	0.8989	0.9835	0.9954	0.4711	0	0	134.9939	147.6763	0.0248	156.9026	150.8064	0.0017	0	0.128	0	5.3038	6.882	0	0.5074	0.7595	0.8889	0.8889	0.9677	0.3783	
324-4	324	2010_ca_324_fruit_t.jpg	4	24.7965	39.3367	7.5946	7.62	5.9563	6.3754	0.8367	0.7843	0.6873	0.6522	1.0538	0.9397	0.9444	0.539	0	0.0356	247.3677	202.5215	0.1114	178.8281	156.85	0.0006	0	0.1357	0	4.7784	4.3472	0	0.5438	0.7465	0.8905	0.8863	0.7824	0.4243	
324-5	324	2010_ca_324_fruit_t.jpg	5	29.1728	53.3704	9.906	9.9568	5.8166	6.8453	0.6875	0.5872	0.7077	0.6026	1.1745	0.8671	0.8016	0.5339	0.1163	0	179.3427	214.4215	0	176.3215	153.508	0.0005	0	0	0.0652	24.855	0	8.9157	0.5547	0.6803	0.8905	0.8841	0.5865	0.4579	
325-1	325	2010_ca_325_fruit_t.jpg	1	26.5605	45.2014	8.2169	8.2677	6.2103	7.1501	0.8648	0.7558	0.3199	0.6275	0.5099	0.8486	0.9318	0.5028	0	0	125.8851	121.9752	0	166.6938	140.4297	0.0008	0	0.101	0	14.8897	16.02	0	0.4547	0.694	0.8904	0.8864	0.7558	0.436	
325-2	325	2010_ca_325_fruit_t.jpg	2	24.4073	39.1028	7.493	7.5057	6.1849	6.7056	0.8934	0.8254	0.6068	0.6475	0.9372	0.9169	0.9582	0.5195	0	0.0849	227.839	220.3021	0.1711	178.9481	156.7301	0	0	0.1472	0	9.5446	10.1458	0	0.5284	0.7362	0.894	0.8838	0.822	0.4067	
325-3	325	2010_ca_325_fruit_t.jpg	3	20.1844	25.1695	6.1214	6.1341	4.2037	4.9784	0.8116	0.6867	0.7656	0.7033	1.0885	0.813	0.9151	0.5763	0	0.1295	175.8057	214.0324	0.2506	167.1158	132.411	0	0	0	0.1335	5.3734	0	7.278	0.4643	0.6752	0.8889	0.8889	0.6875	0.4898	
325-4	325	2010_ca_325_fruit_t.jpg	4	17.0691	19.9303	5.3721	5.4229	4.3307	4.699	0.8665	0.8061	0.6998	0.5934	1.1793	0.9527	0.9584	0.5123	0.9871	0.043	229.3741	200.9241	0.0971	166.6164	156.5342	0.0001	0	0	0.1075	5.9079	0	6.2418	0.527	0.7371	0.8831	0.886	0.8095	0.4191	
325-5	325	2010_ca_325_fruit_t.jpg	5	20.0697	27.0006	6.0579	6.0706	5.0038	5.4864	0.9038	0.826	0.7023	0.6688	1.0502	0.9174	0.9709	0.5178	1.5545	0.071	239.4769	213.5227	0.1672	173.6606	168.296	0	0	0	0.1348	8.5336	0	9.3501	0.4514	0.7285	0.8895	0.887	0.8263	0.4402	
326-1	326	2010_ca_326_fruit_t.jpg	1	26.9248	47.2689	8.4074	8.4709	6.2611	7.0104	0.8276	0.7447	0.7477	0.6103	1.2252	0.8907	0.9294	0.541	1.829	0.0844	249.8653	221.1458	0.2021	160.9299	159.8404	0	0	0	0.1639	8.7332	0	13.4595	0.4565	0.7114	0.8889	0.8849	0.7424	0.4453	
326-2	326	2010_ca_326_fruit_t.jpg	2	19.779	26.8548	6.1722	6.1849	5.2451	5.6007	0.9055	0.8498	0.6646	0.5741	1.1577	0.9388	0.9663	0.5039	1.2803	0.0577	191.6475	182.5893	0.0055	155.383	141.5443	0	0	0	0.1055	8.3636	0	8.3704	0.4966	0.7455	0.8889	0.8841	0.8454	0.3997	
326-3	326	2010_ca_326_fruit_t.jpg	3	25.0356	41.3854	7.7216	7.747	6.0833	6.604	0.8525	0.7878	0.7484	0.6349	1.1788	0.9111	0.952	0.5551	1.848	0.0856	230.5168	218.3966	0.1727	167.4248	159.2398	0.0004	0	0	0.1439	4.7765	0	11.3711	0.475	0.736	0.8904	0.8863	0.786	0.4317	
