	Tomato Analyzer - Latitudinal Shape - Individual Data						
	Plot #	image files	Fruit	 Lobedness Degree	 Pericarp Area	Pericarp Thickness	comment
unique#	Plot #	image files	Fruit	SP:0000103	SP:0000095|unit:square centimeter	SP:0000372|unit:centimeter	
347-1	347	2010_ca_347_fruit_C.jpg	1	1.4709	0.4399	0.2514	
347-2	347	2010_ca_347_fruit_C.jpg	2	2.107	0.4403	0.2507	
347-3	347	2010_ca_347_fruit_C.jpg	3	1.5224	0.4396	0.2479	
348-1	348	2010_ca_348_fruit_C.jpg	1	1.5505	0.4434	0.2538	
348-2	348	2010_ca_348_fruit_C.jpg	2	2.6648	0.4399	0.2469	
348-3	348	2010_ca_348_fruit_C.jpg	3	0.7712	0.4424	0.251	
348-4	348	2010_ca_348_fruit_C.jpg	4	2.2038	0.4427	0.2433	
348-5	348	2010_ca_348_fruit_C.jpg	5	1.5715	0.4433	0.25	
349-6	349	2010_ca_349-001_fruit_C.jpg	6	3.5868	0.4433	0.25	
349-7	349	2010_ca_349-001_fruit_C.jpg	7	1.1862	0.4436	0.2525	
349-8	349	2010_ca_349-001_fruit_C.jpg	8	1.2564	0.4443	0.2521	
349-9	349	2010_ca_349-001_fruit_C.jpg	9	0.8179	0.4436	0.252	
349-10	349	2010_ca_349-001_fruit_C.jpg	10	0.9938	0.4436	0.2513	
349-1	349	2010_ca_349_fruit_C.jpg	1	1.8542	0.4422	0.253	
349-2	349	2010_ca_349_fruit_C.jpg	2	2.1028	0.4416	0.2465	
349-3	349	2010_ca_349_fruit_C.jpg	3	1.6268	0.4424	0.2516	
349-4	349	2010_ca_349_fruit_C.jpg	4	2.0542	0.4424	0.251	
349-5	349	2010_ca_349_fruit_C.jpg	5	1.7842	0.442	0.2438	
350-1	350	2010_ca_350_fruit_C.jpg	1	1.1503	0.4448	0.2516	
350-2	350	2010_ca_350_fruit_C.jpg	2	1.0039	0.445	0.2533	
350-3	350	2010_ca_350_fruit_C.jpg	3	1.0888	0.4451	0.2516	
350-4	350	2010_ca_350_fruit_C.jpg	4	1.0881	0.4429	0.25	
350-5	350	2010_ca_350_fruit_C.jpg	5	0.5562	0.4451	0.2535	
353-1	353	2010_ca_353_fruit_C.jpg	1	1.4105	0.4397	0.2518	
353-2	353	2010_ca_353_fruit_C.jpg	2	1.633	0.4406	0.2492	
353-3	353	2010_ca_353_fruit_C.jpg	3	1.5509	0.4398	0.25	
353-4	353	2010_ca_353_fruit_C.jpg	4	1.4366	0.4417	0.251	
353-5	353	2010_ca_353_fruit_C.jpg	5	0.8559	0.4409	0.2488	
354-1	354	2010_ca_354_fruit_C.jpg	1	1.0547	0.4409	0.2493	
354-2	354	2010_ca_354_fruit_C.jpg	2	2.4312	0.4404	0.2477	
354-3	354	2010_ca_354_fruit_C.jpg	3	1.2982	0.4388	0.2515	
354-4	354	2010_ca_354_fruit_C.jpg	4	3.1144	0.439	0.2493	
354-5	354	2010_ca_354_fruit_C.jpg	5	2.3018	0.4385	0.2497	
355-1	355	2010_ca_355_fruit_C.jpg	1	8.0022	0.4395	0.2349	
355-2	355	2010_ca_355_fruit_C.jpg	2	0.951	0.4402	0.2518	
355-3	355	2010_ca_355_fruit_C.jpg	3	0.8513	0.4399	0.2508	
355-4	355	2010_ca_355_fruit_C.jpg	4	1.0472	0.4425	0.2467	
355-5	355	2010_ca_355_fruit_C.jpg	5	1.116	0.4405	0.2509	
356-1	356	2010_ca_356_fruit_C.jpg	1	0.9395	0.443	0.2518	
356-2	356	2010_ca_356_fruit_C.jpg	2	1.4666	0.4414	0.2492	
356-3	356	2010_ca_356_fruit_C.jpg	3	1.914	0.4433	0.2506	
356-4	356	2010_ca_356_fruit_C.jpg	4	1.8892	0.4435	0.2525	
357-1	357	2010_ca_357_fruit_C.jpg	1	2.368	0.4399	0.2465	
357-2	357	2010_ca_357_fruit_C.jpg	2	0.9665	0.4404	0.2508	
357-3	357	2010_ca_357_fruit_C.jpg	3	1.5943	0.441	0.2508	
357-4	357	2010_ca_357_fruit_C.jpg	4	0.7787	0.4424	0.2515	
357-5	357	2010_ca_357_fruit_C.jpg	5	1.357	0.4444	0.2529	
358-1	358	2010_ca_358_fruit_C.jpg	1	0.9857	0.4423	0.252	
358-2	358	2010_ca_358_fruit_C.jpg	2	1.118	0.4421	0.252	
358-3	358	2010_ca_358_fruit_C.jpg	3	2.8126	0.4422	0.253	
358-4	358	2010_ca_358_fruit_C.jpg	4	1.3154	0.4391	0.2504	
359-1	359	2010_ca_359_fruit_C.jpg	1	1.1519	0.4405	0.2507	
359-2	359	2010_ca_359_fruit_C.jpg	2	0.9375	0.4409	0.2514	
359-3	359	2010_ca_359_fruit_C.jpg	3	1.2199	0.4411	0.2509	
359-4	359	2010_ca_359_fruit_C.jpg	4	1.4539	0.4397	0.2508	
359-5	359	2010_ca_359_fruit_C.jpg	5	0.895	0.441	0.2485	
360-1	360	2010_ca_360_fruit_C.jpg	1	1.7357	0.444	0.2507	
360-2	360	2010_ca_360_fruit_C.jpg	2	0.9694	0.4437	0.2514	
360-3	360	2010_ca_360_fruit_C.jpg	3	1.281	0.4418	0.2519	
361-1	361	2010_ca_361_fruit_C.jpg	1	0.8439	0.44	0.2514	
361-2	361	2010_ca_361_fruit_C.jpg	2	0.6878	0.4398	0.2513	
361-3	361	2010_ca_361_fruit_C.jpg	3	5.294	0.439	0.2486	
361-4	361	2010_ca_361_fruit_C.jpg	4	1.6192	0.4421	0.252	
361-5	361	2010_ca_361_fruit_C.jpg	5	1.2582	0.4418	0.25	
362-1	362	2010_ca_362_fruit_C.jpg	1	0.7408	0.4441	0.2535	
362-2	362	2010_ca_362_fruit_C.jpg	2	1.8664	0.4429	0.2526	
362-3	362	2010_ca_362_fruit_C.jpg	3	1.5885	0.4428	0.2517	
362-4	362	2010_ca_362_fruit_C.jpg	4	1.8591	0.4415	0.2514	
362-5	362	2010_ca_362_fruit_C.jpg	5	0.613	0.443	0.2518	
363-6	363	2010_ca_363-001_fruit_C.jpg	6	2.4339	0.4423	0.248	
363-7	363	2010_ca_363-001_fruit_C.jpg	7	1.9298	0.443	0.2512	
363-8	363	2010_ca_363-001_fruit_C.jpg	8	1.2401	0.4437	0.2539	
363-9	363	2010_ca_363-001_fruit_C.jpg	9	1.8247	0.4442	0.2514	
363-10	363	2010_ca_363-001_fruit_C.jpg	10	2.5691	0.443	0.2494	
363-1	363	2010_ca_363_fruit_C.jpg	1	1.4128	0.4423	0.2516	
363-2	363	2010_ca_363_fruit_C.jpg	2	1.0322	0.4426	0.2511	
363-3	363	2010_ca_363_fruit_C.jpg	3	3.268	0.4444	0.2507	
363-4	363	2010_ca_363_fruit_C.jpg	4	0.8523	0.4429	0.2547	
363-5	363	2010_ca_363_fruit_C.jpg	5	1.1435	0.4433	0.2506	
364-1	364	2010_ca_364_fruit_C.jpg	1	1.9604	0.4463	0.2481	
364-2	364	2010_ca_364_fruit_C.jpg	2	0.6997	0.4468	0.252	
364-3	364	2010_ca_364_fruit_C.jpg	3	1.1942	0.4466	0.2527	
364-4	364	2010_ca_364_fruit_C.jpg	4	0.8969	0.4455	0.2527	
364-5	364	2010_ca_364_fruit_C.jpg	5	0.6789	0.4464	0.2548	
365-1	365	2010_ca_365_fruit_C.jpg	1	1.2493	0.4453	0.2482	
365-2	365	2010_ca_365_fruit_C.jpg	2	1.9849	0.4411	0.2483	
365-3	365	2010_ca_365_fruit_C.jpg	3	1.5346	0.4454	0.2516	
365-4	365	2010_ca_365_fruit_C.jpg	4	2.9682	0.429	0.2486	
365-5	365	2010_ca_365_fruit_C.jpg	5	2.3483	0.43	0.2516	
367-1	367	2010_ca_367_fruit_C.jpg	1	1.2803	0.4419	0.2505	
367-2	367	2010_ca_367_fruit_C.jpg	2	1.1329	0.4416	0.2508	
367-3	367	2010_ca_367_fruit_C.jpg	3	0.9739	0.4427	0.2522	
367-4	367	2010_ca_367_fruit_C.jpg	4	0.7774	0.4428	0.2479	
367-5	367	2010_ca_367_fruit_C.jpg	5	1.6074	0.4421	0.2471	
368-1	368	2010_ca_368_fruit_C.jpg	1	1.32	0.4421	0.2505	
368-2	368	2010_ca_368_fruit_C.jpg	2	1.7894	0.4403	0.243	
368-3	368	2010_ca_368_fruit_C.jpg	3	1.4684	0.4397	0.2493	
368-4	368	2010_ca_368_fruit_C.jpg	4	1.9693	0.4359	0.2485	
368-5	368	2010_ca_368_fruit_C.jpg	5	1.5592	0.4375	0.2509	
369-1	369	2010_ca_369_fruit_C.jpg	1	4.2698	0.4403	0.2448	
369-2	369	2010_ca_369_fruit_C.jpg	2	3.3882	0.4363	0.2384	
369-3	369	2010_ca_369_fruit_C.jpg	3	1.9382	0.4421	0.2519	
369-4	369	2010_ca_369_fruit_C.jpg	4	1.3328	0.4423	0.252	
369-5	369	2010_ca_369_fruit_C.jpg	5	1.5935	0.4365	0.252	
371-1	371	2010_ca_371_fruit_C.jpg	1	1.0632	0.4463	0.2556	
371-2	371	2010_ca_371_fruit_C.jpg	2	0.794	0.4478	0.2544	
371-3	371	2010_ca_371_fruit_C.jpg	3	1.3267	0.4368	0.2455	
371-4	371	2010_ca_371_fruit_C.jpg	4	1.1232	0.4477	0.2555	
371-5	371	2010_ca_371_fruit_C.jpg	5	1.0902	0.4471	0.2549	
371-6	371	2010_ca_371_fruit_C.jpg	6	0.9981	0.4463	0.2381	
372-1	372	2010_ca_372_fruit_C.jpg	1	2.0086	0.4404	0.2512	
372-2	372	2010_ca_372_fruit_C.jpg	2	0.7775	0.4391	0.2507	
372-3	372	2010_ca_372_fruit_C.jpg	3	1.4043	0.4406	0.25	
372-4	372	2010_ca_372_fruit_C.jpg	4	1.4692	0.436	0.248	
372-5	372	2010_ca_372_fruit_C.jpg	5	1.0059	0.4404	0.2478	
373-1	373	2010_ca_373_fruit_C.jpg	1	1.5284	0.4407	0.251	
373-2	373	2010_ca_373_fruit_C.jpg	2	1.7272	0.4419	0.2528	
373-3	373	2010_ca_373_fruit_C.jpg	3	1.8693	0.4407	0.2516	
373-4	373	2010_ca_373_fruit_C.jpg	4	1.6041	0.4401	0.2529	
373-5	373	2010_ca_373_fruit_C.jpg	5	1.3105	0.4374	0.2508	
374-1	374	2010_ca_374_fruit_C.jpg	1	1.2117	0.4416	0.2492	
374-2	374	2010_ca_374_fruit_C.jpg	2	1.0254	0.4409	0.2512	
374-3	374	2010_ca_374_fruit_C.jpg	3	1.6836	0.4398	0.2492	
374-4	374	2010_ca_374_fruit_C.jpg	4	1.1603	0.4431	0.2518	
374-5	374	2010_ca_374_fruit_C.jpg	5	1.3733	0.4391	0.2496	
375-1	375	2010_ca_375_fruit_C.jpg	1	1.4929	0.4371	0.2528	
375-2	375	2010_ca_375_fruit_C.jpg	2	1.3686	0.434	0.2528	
375-3	375	2010_ca_375_fruit_C.jpg	3	1.2223	0.4404	0.2505	
375-4	375	2010_ca_375_fruit_C.jpg	4	0.8821	0.4393	0.2529	
375-5	375	2010_ca_375_fruit_C.jpg	5	1.0172	0.4408	0.2505	
376-1	376	2010_ca_376_fruit_C.jpg	1	1.4956	0.4421	0.2495	
376-2	376	2010_ca_376_fruit_C.jpg	2	0.986	0.4416	0.2515	
376-3	376	2010_ca_376_fruit_C.jpg	3	1.2007	0.4427	0.2511	
376-4	376	2010_ca_376_fruit_C.jpg	4	2.2538	0.4406	0.2488	
376-5	376	2010_ca_376_fruit_C.jpg	5	1.9464	0.439	0.246	
