Tomato Analyzer - Color Data																
Plot #	Plot #	SCT #	Plot File Name	Fruit No.	Parameter 1  (% surface w/ Hue 70-100)	Parameter 2  (% surface w/ Hue 0-50)	Avg. Red	Avg. Green	Avg. Blue	Avg. Luminosity	Avg. L	Avg. a	Avg. b	 Avg. Hue	Avg. Chroma	comment
unique#	Plot #	sct#	image files	Fruit	SP:0000351	SP:0000350	SP:0000352	SP:0000355	SP:0000356	SP:0000360	SP:0000357	SP:0000358	SP:0000359	SP:0000361	SP:0000362	
9019-3	9019	SCT_0318	2010_oh_9019_fruit-c.jpg	3	12.54	21.66	122.7578	73.5377	48.2098	80.4315	35.3293	21.6487	24.5201	48.5589	32.7094	
9019-4	9019	SCT_0318	2010_oh_9019_fruit-c.jpg	4	11.29	25.59	123.3189	71.7552	46.1865	79.7304	35.0441	22.7865	25.2353	47.9192	34.0006	
9019-5	9019	SCT_0318	2010_oh_9019_fruit-c.jpg	5	12.19	23.42	133.6302	79.1295	52.2526	87.4625	38.3093	23.5971	26.1379	47.9245	35.2138	
9019-6	9019	SCT_0318	2010_oh_9019_fruit-c.jpg	6	9.89	27.28	124.9331	71.4337	45.8264	80.3517	35.1514	23.6805	25.6325	47.2667	34.8969	
9019-7	9019	SCT_0318	2010_oh_9019_fruit-c.jpg	7	11.21	23.7	124.2056	70.5988	44.2589	79.2684	34.8849	23.7117	26.1398	47.7884	35.2921	
9019-8	9019	SCT_0318	2010_oh_9019_fruit-c.jpg	8	12.4	20.89	132.1682	77.9032	49.8671	85.6575	37.7952	23.4299	26.7029	48.7353	35.5247	
9019-9	9019	SCT_0318	2010_oh_9019_fruit-c.jpg	9	3.93	45.17	123.3302	67.6501	45.6643	79.4597	34.0505	25.2759	24.4305	44.0257	35.1528	
9020-1	9020	SCT_0319	2010_oh_9020_fruit-c.jpg	1	8.71	29.54	134.6717	79.3456	52.6979	88.1435	38.4597	23.9647	26.0131	47.347	35.3693	
9020-2	9020	SCT_0319	2010_oh_9020_fruit-c.jpg	2	7.45	30.17	122.2265	71.4604	47.8327	80.0044	34.8291	22.6014	24.0305	46.7554	32.9893	
9020-3	9020	SCT_0319	2010_oh_9020_fruit-c.jpg	3	17.06	11.41	138.6783	87.0416	56.1608	91.6609	40.9566	21.4615	27.1086	51.6318	34.5756	
9020-4	9020	SCT_0319	2010_oh_9020_fruit-c.jpg	4	7.1	39.98	124.2281	70.9324	47.6133	80.8345	34.9641	23.8541	24.3901	45.6366	34.1159	
9020-5	9020	SCT_0319	2010_oh_9020_fruit-c.jpg	5	6.38	39.96	137.8226	77.8145	50.8926	88.7581	38.5042	26.1784	27.0982	45.9891	37.6779	
9020-6	9020	SCT_0319	2010_oh_9020_fruit-c.jpg	6	9.14	32.02	126.7363	73.3883	46.9766	81.7089	35.8658	23.4715	25.8228	47.7308	34.896	
9020-7	9020	SCT_0319	2010_oh_9020_fruit-c.jpg	7	6.53	30.77	131.8666	72.7416	44.2098	82.8524	36.4485	25.9151	28.1307	47.3476	38.2483	
9020-8	9020	SCT_0319	2010_oh_9020_fruit-c.jpg	8	15.95	8.4	133.8943	82.4398	49.827	86.4566	39.1886	21.407	28.2388	52.8352	35.4357	
9020-9	9020	SCT_0319	2010_oh_9020_fruit-c.jpg	9	10.83	40.07	120.086	68.4619	43.5581	76.9733	33.7024	23.1731	24.9701	47.1376	34.0661	
9021-1	9021	SCT_0320	2010_oh_9021_fruit-c.jpg	1	4.23	33.16	135.9016	78.6398	55.1867	89.913	38.5554	25.1212	24.7707	44.5975	35.2798	
9021-2	9021	SCT_0320	2010_oh_9021_fruit-c.jpg	2	3.02	40.38	133.8887	74.7662	52.8913	87.8736	37.3427	26.3204	24.6045	43.0702	36.0298	
9021-3	9021	SCT_0320	2010_oh_9021_fruit-c.jpg	3	6.86	22.95	133.3737	80.2519	56.4383	89.322	38.5614	23.0816	24.0351	46.1592	33.3234	
9021-4	9021	SCT_0320	2010_oh_9021_fruit-c.jpg	4	4.2	24.41	132.7436	78.1302	53.7821	87.7659	37.9734	23.8353	24.7548	46.0841	34.3646	
9021-5	9021	SCT_0320	2010_oh_9021_fruit-c.jpg	5	13.3	15.56	149.7807	95.7997	69.2666	103.0757	44.6501	22.5098	24.9055	47.8925	33.5704	
9021-6	9021	SCT_0320	2010_oh_9021_fruit-c.jpg	6	13.12	10.22	134.3218	86.6654	62.6732	92.6939	40.3628	20.2908	22.8567	48.4033	30.5638	
9022-1	9022	SCT_0302	2010_oh_9022_fruit-c.jpg	1	2.13	72.61	135.1165	67.8128	48.7409	86.4825	35.8964	30.5626	25.239	39.5504	39.6369	
9022-2	9022	SCT_0302	2010_oh_9022_fruit-c.jpg	2	1.38	85.43	123.2506	59.1227	45.1567	79.2095	32.1257	30.0997	22.4047	36.6622	37.5228	
9022-3	9022	SCT_0302	2010_oh_9022_fruit-c.jpg	3	1.19	87.13	123.4323	58.2234	45.0233	79.241	31.9869	30.6807	22.3479	36.0697	37.957	
9022-4	9022	SCT_0302	2010_oh_9022_fruit-c.jpg	4	1.54	83.47	128.8355	60.2618	44.2224	81.3951	33.2619	31.7976	24.4465	37.5536	40.1088	
9022-5	9022	SCT_0302	2010_oh_9022_fruit-c.jpg	5	1.61	85.08	132.1431	64.2207	49.0161	85.2446	34.6606	31.3533	23.5206	36.8764	39.195	
9022-6	9022	SCT_0302	2010_oh_9022_fruit-c.jpg	6	1.85	76.51	127.9448	64.1457	46.422	82.0476	33.9455	29.3576	23.9834	39.2467	37.9088	
9022-7	9022	SCT_0302	2010_oh_9022_fruit-c.jpg	7	2.75	59.26	127.79	67.8917	46.6526	82.0849	34.7531	27.1411	24.8117	42.4327	36.7731	
9022-8	9022	SCT_0302	2010_oh_9022_fruit-c.jpg	8	2.27	77.13	141.03	70.7177	52.3707	90.9537	37.5247	31.7547	25.3223	38.5701	40.615	
9022-9	9022	SCT_0302	2010_oh_9022_fruit-c.jpg	9	1.07	77.09	118.7781	57.949	41.7474	75.5139	31.0933	28.5827	22.9611	38.7757	36.6632	
9023-1	9023	SCT_0328	2010_oh_9023_fruit-c.jpg	1	7.47	54.45	114.8212	62.8489	43.0836	74.221	31.7282	24.2587	22.7484	43.1597	33.2561	
9023-2	9023	SCT_0328	2010_oh_9023_fruit-c.jpg	2	6.04	59.34	112.5251	62.0583	44.586	73.8851	31.2013	23.6866	21.2016	41.8314	31.7894	
9023-3	9023	SCT_0328	2010_oh_9023_fruit-c.jpg	3	4.38	42.36	109.1097	61.5967	43.2962	71.6401	30.5948	22.2803	21.1476	43.5058	30.7186	
9023-4	9023	SCT_0328	2010_oh_9023_fruit-c.jpg	4	16.22	22.59	117.8941	70.6581	44.2772	76.2059	34.0578	20.9807	24.7976	49.7663	32.4825	
9023-5	9023	SCT_0328	2010_oh_9023_fruit-c.jpg	5	3.31	65.81	121.0182	62.3234	43.3837	77.3503	32.5314	27.2567	23.692	40.9977	36.1142	
9023-6	9023	SCT_0328	2010_oh_9023_fruit-c.jpg	6	4.19	73.47	121.7055	61.0831	42.8447	77.4292	32.3628	28.2053	23.8446	40.211	36.9338	
9023-7	9023	SCT_0328	2010_oh_9023_fruit-c.jpg	7	5.74	32.19	129.9188	70.5759	42.4616	81.1073	35.7325	26.3116	28.1266	46.9095	38.515	
9023-8	9023	SCT_0328	2010_oh_9023_fruit-c.jpg	8	9.02	57.55	124.0675	71.6679	54.1423	83.3679	35.5293	24.4701	21.2821	41.014	32.4301	
9023-9	9023	SCT_0328	2010_oh_9023_fruit-c.jpg	9	26.41	26.78	129.6659	79.8876	47.5931	83.4041	38.0766	20.9016	27.9065	53.1673	34.8662	
9024-1	9024	SCT_0359	2010_oh_9024_fruit-c.jpg	1	11.78	53.93	143.8047	77.9852	53.1772	92.6929	39.6531	28.6482	27.2634	43.5813	39.5476	
9024-2	9024	SCT_0359	2010_oh_9024_fruit-c.jpg	2	8.61	54.73	139.3367	75.6914	51.7439	89.8719	38.4255	28.0911	26.4363	43.2617	38.5745	
9024-3	9024	SCT_0359	2010_oh_9024_fruit-c.jpg	3	3.21	76.14	133.2203	66.6464	48.0135	85.279	35.4174	30.3607	24.8239	39.2706	39.2173	
9024-4	9024	SCT_0359	2010_oh_9024_fruit-c.jpg	4	10.62	42.93	136.6627	76.1357	49.4107	87.561	38.0898	26.3912	27.2431	45.91	37.9299	
9024-5	9024	SCT_0359	2010_oh_9024_fruit-c.jpg	5	3.15	66.78	133.1856	67.4303	46.1375	84.3818	35.5483	29.7408	26.0571	41.2229	39.541	
9024-6	9024	SCT_0359	2010_oh_9024_fruit-c.jpg	6	2.75	68.65	132.5416	69.2889	49.7356	85.7239	35.9001	28.7236	24.5482	40.5183	37.7843	
9025-1	9025	SCT_0364	2010_oh_9025_fruit-c.jpg	1	8.68	38.79	128.8593	78.1618	56.7316	87.295	37.5578	22.4833	22.4889	45.0071	31.8001	
9025-2	9025	SCT_0364	2010_oh_9025_fruit-c.jpg	2	5.04	58.88	129.579	74.4154	56.6697	87.5989	36.7876	25.0244	21.5881	40.7838	33.0495	
9025-3	9025	SCT_0364	2010_oh_9025_fruit-c.jpg	3	9.9	21.77	138.4945	84.1492	56.9717	91.9403	40.3314	23.2565	25.9312	48.1126	34.8323	
9025-4	9025	SCT_0364	2010_oh_9025_fruit-c.jpg	4	11.17	36.46	143.5201	86.9588	61.1798	96.3167	41.6368	24.2176	25.4004	46.3656	35.0952	
9025-5	9025	SCT_0364	2010_oh_9025_fruit-c.jpg	5	4.29	48.72	132.2476	77.3242	57.9291	89.4474	37.8121	24.5968	22.2368	42.1153	33.1584	
9025-6	9025	SCT_0364	2010_oh_9025_fruit-c.jpg	6	5.36	59.82	130.5065	75.0264	57.4606	88.386	37.0818	25.2124	21.5931	40.5783	33.1953	
9025-7	9025	SCT_0364	2010_oh_9025_fruit-c.jpg	7	6.33	33.97	129.394	77.7569	56.6264	87.4832	37.5138	22.9744	22.5612	44.4801	32.1999	
9025-8	9025	SCT_0364	2010_oh_9025_fruit-c.jpg	8	5.28	54.6	139.6554	78.9792	57.8837	92.8636	39.2929	26.9969	24.2732	41.959	36.3046	
9025-9	9025	SCT_0364	2010_oh_9025_fruit-c.jpg	9	27.04	10.29	125.1878	82.4712	52.9283	83.7828	38.0482	17.7546	25.0174	54.6371	30.6773	
9026-1	9026	SCT_0363	2010_oh_9026_fruit-c.jpg	1	3.62	51.45	140.2943	79.6975	59.9245	94.1149	39.5486	26.9731	23.5242	41.0928	35.7902	
9026-2	9026	SCT_0363	2010_oh_9026_fruit-c.jpg	2	3.48	57.56	136.9617	81.0535	63.4965	94.2413	39.3872	25.0432	21.2525	40.3191	32.8455	
9026-3	9026	SCT_0363	2010_oh_9026_fruit-c.jpg	3	4.06	53.09	131.7987	75.5293	57.2599	88.8371	37.309	25.4504	22.0856	40.9511	33.6972	
9026-4	9026	SCT_0363	2010_oh_9026_fruit-c.jpg	4	31.5	6.18	151.1745	102.9088	69.0431	103.6137	46.586	18.9362	27.3404	55.2931	33.2578	
9026-5	9026	SCT_0363	2010_oh_9026_fruit-c.jpg	5	9.06	27.97	146.8018	93.4514	70.1711	102.0214	43.7798	22.7212	23.1628	45.5514	32.4463	
9026-6	9026	SCT_0363	2010_oh_9026_fruit-c.jpg	6	6.37	39.65	130.4904	78.7921	58.2134	88.7472	37.8987	22.9495	22.1447	43.9775	31.8915	
9026-7	9026	SCT_0363	2010_oh_9026_fruit-c.jpg	7	11.05	24.53	146.5372	90.3411	62.9323	98.509	42.8669	23.8247	26.0728	47.5796	35.3186	
9026-8	9026	SCT_0363	2010_oh_9026_fruit-c.jpg	8	17.69	7.8	145.5612	91.5365	57.7115	95.6506	43.0403	22.152	28.914	52.5431	36.4243	
9026-9	9026	SCT_0363	2010_oh_9026_fruit-c.jpg	9	14.79	16.47	146.2831	88.1703	53.7174	94.0935	42.2589	24.1887	30.057	51.1742	38.5813	
9027-1	9027	SCT_0360	2010_oh_9027_fruit-c.jpg	1	5.58	36.21	152.9158	90.5365	65.7612	102.8627	43.8327	26.5573	25.7638	44.1312	37.0009	
9027-2	9027	SCT_0360	2010_oh_9027_fruit-c.jpg	2	7.2	31.56	155.824	96.2173	70.2533	106.3804	45.6084	24.9606	25.5267	45.6424	35.7021	
9027-3	9027	SCT_0360	2010_oh_9027_fruit-c.jpg	3	4.78	38.61	142.226	82.9596	59.6152	94.9562	40.4372	25.7704	24.8267	43.9314	35.7837	
9027-4	9027	SCT_0360	2010_oh_9027_fruit-c.jpg	4	5.49	31.72	147.4212	92.0351	69.0697	101.8415	43.4766	23.617	23.4062	44.7431	33.2507	
9027-5	9027	SCT_0360	2010_oh_9027_fruit-c.jpg	5	6.14	35.58	150.0106	91.7575	68.0737	102.5947	43.7229	24.8824	24.3905	44.4281	34.8429	
9027-6	9027	SCT_0360	2010_oh_9027_fruit-c.jpg	6	8.61	20.43	147.6727	90.831	63.5511	99.3964	43.1783	23.9137	25.9711	47.3617	35.3039	
9027-7	9027	SCT_0360	2010_oh_9027_fruit-c.jpg	7	7.25	21.18	140.6215	87.9859	63.7371	96.1581	41.5648	22.4671	23.8234	46.6782	32.7464	
9027-8	9027	SCT_0360	2010_oh_9027_fruit-c.jpg	8	9.68	33.81	132.4703	81.5663	58.0597	89.6431	38.7295	22.1175	23.3169	46.5122	32.1382	
9027-9	9027	SCT_0360	2010_oh_9027_fruit-c.jpg	9	11.13	37.55	128.8501	75.9142	51.7181	84.9655	36.8501	23.1395	24.4152	46.5366	33.6384	
9028-1	9028	SCT_0332	2010_oh_9028_fruit-c.jpg	1	5.72	70.31	142.2179	75.8444	55.8573	93.1919	38.8847	29.5183	24.9709	40.2294	38.6637	
9028-2	9028	SCT_0332	2010_oh_9028_fruit-c.jpg	2	5.07	74.53	129.9232	69.2861	53.0089	86.0457	35.5565	27.7666	22.2787	38.742	35.5995	
9028-3	9028	SCT_0332	2010_oh_9028_fruit-c.jpg	3	5.41	71.13	132.878	72.4263	54.2088	88.007	36.7128	27.353	23.0444	40.1136	35.7664	
9028-4	9028	SCT_0332	2010_oh_9028_fruit-c.jpg	4	5.61	35.82	136.3345	76.8601	51.3785	88.3265	38.1338	25.9886	26.3466	45.3919	37.0074	
9028-5	9028	SCT_0332	2010_oh_9028_fruit-c.jpg	5	3.97	56.83	123.3863	65.9794	45.9513	79.6844	33.723	26.2064	23.8099	42.2569	35.4074	
9028-6	9028	SCT_0332	2010_oh_9028_fruit-c.jpg	6	6.98	66.4	137.4292	76.7496	57.1302	91.518	38.379	27.1337	23.6181	41.0374	35.973	
9028-7	9028	SCT_0332	2010_oh_9028_fruit-c.jpg	7	5.13	75.96	130.9707	69.527	54.1265	86.9185	35.8196	28.2984	22.0378	37.9103	35.8673	
9028-8	9028	SCT_0332	2010_oh_9028_fruit-c.jpg	8	5.52	39.54	121.6741	69.469	48.5615	80.1051	34.2903	23.562	22.9949	44.3021	32.9231	
9029-1	9029	SCT_0341	2010_oh_9029_fruit-c.jpg	1	3.05	52.98	130.8237	69.9737	48.6506	84.4498	35.7841	27.3344	24.9508	42.3899	37.0096	
9029-2	9029	SCT_0341	2010_oh_9029_fruit-c.jpg	2	10.3	43.54	133.4767	79.1394	56.8365	89.5495	38.4281	23.8456	23.6562	44.7715	33.5892	
9029-3	9029	SCT_0341	2010_oh_9029_fruit-c.jpg	3	4.99	65.01	135.7196	69.3175	49.3774	87.0732	36.4316	29.8467	25.4623	40.4675	39.2321	
9029-4	9029	SCT_0341	2010_oh_9029_fruit-c.jpg	4	7.69	55.07	126.6915	72.383	52.2576	84.2028	35.786	24.3841	22.8128	43.0932	33.3918	
9029-5	9029	SCT_0341	2010_oh_9029_fruit-c.jpg	5	11.85	43.28	133.5718	78.156	54.9678	88.6957	38.1609	24.295	24.3995	45.1229	34.4323	
9029-6	9029	SCT_0341	2010_oh_9029_fruit-c.jpg	6	9.22	41.27	127.6965	75.6247	54.3766	85.6771	36.6776	23.0935	22.816	44.6537	32.4635	
9030-1	9030	SCT_0342	2010_oh_9030_fruit-c.jpg	1	6.94	22.91	122.3312	70.3069	45.5185	78.9793	34.5701	23.059	24.9632	47.2706	33.9835	
9030-2	9030	SCT_0342	2010_oh_9030_fruit-c.jpg	2	3.62	30.75	135.9393	76.4616	52.1981	88.5313	38.0275	26.111	25.7114	44.5583	36.6451	
9030-3	9030	SCT_0342	2010_oh_9030_fruit-c.jpg	3	11.38	50.84	149.7123	88.6538	62.6405	99.9295	42.9684	25.9917	26.2825	45.3187	36.964	
9030-4	9030	SCT_0342	2010_oh_9030_fruit-c.jpg	4	17.37	39.46	143.7695	86.659	58.6054	95.23	41.6179	24.1363	26.703	47.8903	35.9946	
9030-5	9030	SCT_0342	2010_oh_9030_fruit-c.jpg	5	39.09	7.41	116.3273	76.8447	46.3147	76.5209	35.468	16.2638	25.2685	57.2332	30.0501	
9030-6	9030	SCT_0342	2010_oh_9030_fruit-c.jpg	6	21.39	28.62	129.2427	78.69	51.7223	85.16	37.7228	21.6258	25.3864	49.5735	33.3488	
9031-1	9031	SCT_0362	2010_oh_9031_fruit-c.jpg	1	56.36	0	155.8869	140.3775	25.628	85.4237	56.6177	-3.7853	54.832	93.9492	54.9625	
9031-2	9031	SCT_0362	2010_oh_9031_fruit-c.jpg	2	79.52	0.01	127.8266	109.0241	26.4247	72.595	45.2633	0.8889	44.0138	88.843	44.0228	
9031-3	9031	SCT_0362	2010_oh_9031_fruit-c.jpg	3	48.11	0	133.1458	120.8409	36.7975	79.9769	49.1038	-3.0425	44.3359	93.9257	44.4402	
9031-4	9031	SCT_0362	2010_oh_9031_fruit-c.jpg	4	36.21	0	115.1994	105.5947	29.5872	68.1525	43.0779	-3.3101	40.8461	94.6331	40.98	
9031-5	9031	SCT_0362	2010_oh_9031_fruit-c.jpg	5	25.27	0.01	115.674	107.1661	27.5873	67.449	43.5786	-4.0681	41.989	95.5339	42.1856	
9031-6	9031	SCT_0362	2010_oh_9031_fruit-c.jpg	6	76.18	0.14	129.0818	110.138	37.8414	78.5563	45.7349	1.4736	40.5606	87.9193	40.5874	
9031-7	9031	SCT_0362	2010_oh_9031_fruit-c.jpg	7	63.72	1.94	123.5812	106.6375	34.0288	74.1803	44.3078	0.5913	40.2535	89.1584	40.2578	
9031-8	9031	SCT_0362	2010_oh_9031_fruit-c.jpg	8	67.25	0.19	143.2779	126.2686	32.4344	82.6986	51.6368	-1.4109	48.2014	91.6766	48.2221	
9031-9	9031	SCT_0362	2010_oh_9031_fruit-c.jpg	9	28.78	0	130.0948	120.567	32.3437	76.4699	48.6899	-4.5507	45.0876	95.7633	45.3166	
9032-1	9032	SCT_0343	2010_oh_9032_fruit-c.jpg	1	18.73	23.2	138.4592	83.459	52.6878	89.9227	40.0654	23.2773	27.9004	50.1617	36.3354	
9032-2	9032	SCT_0343	2010_oh_9032_fruit-c.jpg	2	38.45	1.37	135.6222	90.5572	51.3952	88.0024	41.4521	17.5166	30.0467	59.7587	34.7798	
9032-3	9032	SCT_0343	2010_oh_9032_fruit-c.jpg	3	25.5	18.65	130.8738	80.6116	49.321	84.7869	38.3639	21.1405	27.4706	52.4193	34.6634	
9032-4	9032	SCT_0343	2010_oh_9032_fruit-c.jpg	4	33.95	8.28	134.3207	85.4571	48.5416	86.0505	39.9817	19.7805	29.8576	56.4758	35.8154	
9032-5	9032	SCT_0343	2010_oh_9032_fruit-c.jpg	5	29.93	23.69	127.6136	79.6012	48.2069	82.7078	37.6514	20.2495	27.137	53.2699	33.8594	
9032-6	9032	SCT_0343	2010_oh_9032_fruit-c.jpg	6	31.18	22.52	125.678	79.2024	48.5221	81.9741	37.2372	19.575	26.5057	53.5534	32.9505	
9032-7	9032	SCT_0343	2010_oh_9032_fruit-c.jpg	7	40.94	5.61	131.0115	86.9002	48.9425	84.6593	39.9351	17.447	29.4179	59.3289	34.2025	
9032-8	9032	SCT_0343	2010_oh_9032_fruit-c.jpg	8	29.58	9.62	130.836	82.4596	47.0402	83.6832	38.73	19.9161	29.1372	55.6463	35.2934	
9032-9	9032	SCT_0343	2010_oh_9032_fruit-c.jpg	9	40.56	3.3	128.0799	84.9441	47.8266	82.7758	39.0596	17.0769	29.0387	59.5413	33.6878	
9033-1	9033	SCT_0344	2010_oh_9033_fruit-c.jpg	1	5.2	57.48	123.9223	67.8195	48.1552	80.9289	34.2876	25.6977	23.2479	42.1346	34.6531	
9033-2	9033	SCT_0344	2010_oh_9033_fruit-c.jpg	2	4.92	64.26	110.5632	61.2129	45.8388	73.5784	30.7147	23.3745	19.8928	40.3993	30.6935	
9033-3	9033	SCT_0344	2010_oh_9033_fruit-c.jpg	3	4.15	66.66	122.1745	65.5609	48.2435	80.1475	33.4921	26.2743	22.2118	40.2105	34.405	
9033-4	9033	SCT_0344	2010_oh_9033_fruit-c.jpg	4	5.02	51.82	122.7359	66.0877	45.6013	79.193	33.6674	25.9586	23.9326	42.6745	35.3075	
9033-5	9033	SCT_0344	2010_oh_9033_fruit-c.jpg	5	7.12	48.98	134.28	73.5741	49.2463	86.329	37.1215	27.0182	26.2635	44.1886	37.6797	
9033-6	9033	SCT_0344	2010_oh_9033_fruit-c.jpg	6	5.98	66.2	129.6154	68.7242	48.5948	83.8509	35.314	27.6973	24.3536	41.3244	36.8814	
9033-7	9033	SCT_0344	2010_oh_9033_fruit-c.jpg	7	6.05	43.6	131.433	71.3136	46.6795	83.7751	36.1897	26.8296	26.4812	44.6256	37.6973	
9033-8	9033	SCT_0344	2010_oh_9033_fruit-c.jpg	8	6.38	66.64	132.2635	69.7036	50.4426	85.9099	36.009	28.4732	24.278	40.4529	37.4186	
9033-9	9033	SCT_0344	2010_oh_9033_fruit-c.jpg	9	9.37	53.26	126.4334	70.2727	47.7698	81.9701	35.188	25.2909	24.5663	44.1674	35.2581	
9034-1	9034	SCT_0345	2010_oh_9034_fruit-c.jpg	1	1.25	68.02	142.8929	76.3133	56.4939	93.8159	39.0615	29.6497	24.8354	39.9505	38.6769	
9034-2	9034	SCT_0345	2010_oh_9034_fruit-c.jpg	2	1.77	70.33	134.1887	72.2529	54.4724	88.7334	36.8151	28.0867	23.0999	39.4356	36.3658	
9034-3	9034	SCT_0345	2010_oh_9034_fruit-c.jpg	3	1.57	49.46	142.6691	79.4603	57.1454	94.0094	39.738	27.8279	25.3589	42.3422	37.6492	
9034-4	9034	SCT_0345	2010_oh_9034_fruit-c.jpg	4	1.07	51.98	142.4583	78.1747	56.5246	93.6169	39.397	28.4144	25.2495	41.6248	38.0121	
9034-5	9034	SCT_0345	2010_oh_9034_fruit-c.jpg	5	1.32	54.25	149.9086	83.1188	61.4446	99.4493	41.6768	29.1931	25.4544	41.0862	38.732	
9034-6	9034	SCT_0345	2010_oh_9034_fruit-c.jpg	6	0.48	65.42	131.5522	69.6986	51.4256	86.0993	35.8145	28.1218	23.4996	39.8834	36.6479	
9035-1	9035	SCT_0346	2010_oh_9035_fruit-c.jpg	1	3.53	81.19	136.6864	66.5622	49.4595	87.5339	36.0039	32.1407	24.9476	37.8186	40.6866	
9035-2	9035	SCT_0346	2010_oh_9035_fruit-c.jpg	2	10.77	41.54	132.4349	77.9266	54.7194	88.0111	38.0034	24.0851	24.248	45.1931	34.1769	
9035-3	9035	SCT_0346	2010_oh_9035_fruit-c.jpg	3	13.61	56.27	141.765	85.0701	64.2492	96.9146	41.1365	24.7628	22.9492	42.8231	33.7619	
9035-4	9035	SCT_0346	2010_oh_9035_fruit-c.jpg	4	24.01	11.84	142.9394	95.3457	65.8114	98.1936	43.7407	19.3436	25.3137	52.6146	31.8584	
9035-5	9035	SCT_0346	2010_oh_9035_fruit-c.jpg	5	3.56	78.59	133.624	66.7667	50.8959	86.7525	35.6185	30.6953	23.5799	37.5312	38.7068	
9035-6	9035	SCT_0346	2010_oh_9035_fruit-c.jpg	6	11.92	34.74	137.8673	82.7293	57.8167	92.0305	39.9052	23.934	25.0272	46.2791	34.6294	
9035-7	9035	SCT_0346	2010_oh_9035_fruit-c.jpg	7	21.57	25.14	142.9941	91.5876	62.8947	96.8773	42.8287	21.2935	25.7386	50.3991	33.405	
9035-8	9035	SCT_0346	2010_oh_9035_fruit-c.jpg	8	18.73	30.18	132.4785	85.4483	61.6637	91.3206	39.9573	20.1325	22.7032	48.4345	30.3439	
9035-9	9035	SCT_0346	2010_oh_9035_fruit-c.jpg	9	10.04	65.19	127.0291	74.2277	57.9773	87.0166	36.4753	24.0932	20.4207	40.2836	31.583	
9036-1	9036	SCT_0347	2010_oh_9036_fruit-c.jpg	1	1.61	83.33	141.322	64.0208	49.3534	89.695	36.2198	35.199	25.4288	35.8454	43.4234	
9036-2	9036	SCT_0347	2010_oh_9036_fruit-c.jpg	2	4.84	75.97	140.7479	73.8813	59.3778	94.0034	38.3691	30.3638	22.4008	36.4179	37.7327	
9036-3	9036	SCT_0347	2010_oh_9036_fruit-c.jpg	3	1.13	87.36	139.8952	64.8934	52.029	90.2523	36.2183	34.3202	23.8877	34.8389	41.8151	
9036-4	9036	SCT_0347	2010_oh_9036_fruit-c.jpg	4	7.55	73.4	141.1364	72.3794	55.6774	92.5362	38.1089	30.8135	24.0445	37.9657	39.0846	
9036-5	9036	SCT_0347	2010_oh_9036_fruit-c.jpg	5	2.87	83.3	141.3195	68.8061	55.5765	92.5413	37.342	32.9416	23.2585	35.2242	40.325	
9036-6	9036	SCT_0347	2010_oh_9036_fruit-c.jpg	6	4.43	80.37	127.8819	64.1227	49.8907	83.6062	34.1454	29.5662	22.2485	36.9613	37.0021	
9036-7	9036	SCT_0347	2010_oh_9036_fruit-c.jpg	7	5.84	72.09	138.7948	71.5068	53.7504	90.581	37.4507	30.3375	24.3418	38.7424	38.8958	
9036-8	9036	SCT_0347	2010_oh_9036_fruit-c.jpg	8	5.13	77.33	132.2808	65.5409	51.2304	86.2783	35.1536	30.7023	22.8327	36.6375	38.2618	
9036-9	9036	SCT_0347	2010_oh_9036_fruit-c.jpg	9	3.79	79.52	137.0135	67.5964	52.6522	89.2136	36.3178	31.6701	23.532	36.6136	39.4556	
9037-1	9037	SCT_0348	2010_oh_9037_fruit-c.jpg	1	7.74	34.36	140.298	79.1222	51.5339	90.2724	39.2735	26.4232	27.6633	46.3135	38.255	
9037-2	9037	SCT_0348	2010_oh_9037_fruit-c.jpg	2	1.97	35.98	148.4398	80.5771	53.9262	95.2177	40.8116	29.4084	28.452	44.053	40.919	
9037-3	9037	SCT_0348	2010_oh_9037_fruit-c.jpg	3	20.43	24.95	144.9784	89.2133	58.7843	95.8767	42.3582	23.15	27.4987	49.9073	35.9458	
9037-4	9037	SCT_0348	2010_oh_9037_fruit-c.jpg	4	2.82	69.72	139.844	70.594	49.9999	89.304	37.2988	31.0327	26.2415	40.2182	40.6405	
9037-5	9037	SCT_0348	2010_oh_9037_fruit-c.jpg	5	4.95	23.66	152.5588	88.3799	59.713	99.8691	43.1764	27.126	28.1994	46.1115	39.1284	
9037-6	9037	SCT_0348	2010_oh_9037_fruit-c.jpg	6	4.34	31.27	145.6029	84.208	58.7764	96.1325	41.277	26.4662	26.2961	44.8153	37.3088	
9038-1	9038	SCT_0349	2010_oh_9038_fruit-c.jpg	1	38.58	4.39	130.3214	86.3381	47.3862	83.6227	39.6787	17.2936	29.8426	59.908	34.4913	
9038-2	9038	SCT_0349	2010_oh_9038_fruit-c.jpg	2	44.15	2.44	128.0342	87.1972	47.5606	82.6296	39.618	15.6536	29.6109	62.1372	33.4939	
9038-3	9038	SCT_0349	2010_oh_9038_fruit-c.jpg	3	58.63	1.54	127.6353	89.5087	46.8128	82.0931	40.1485	13.962	30.5818	65.4611	33.6182	
9038-4	9038	SCT_0349	2010_oh_9038_fruit-c.jpg	4	56.35	1.72	127.2687	88.059	44.58	80.8698	39.6547	14.5443	31.2121	65.0153	34.4344	
