	Tomato Analyzer - Latitudinal Shape - Individual Data						
	Plot #	image files	Fruit	  Lobedness Degree	  Pericarp Area	  Pericarp Thickness	comment
unique#	Plot #	image files	Fruit	SP:0000103	SP:0000095	SP:0000372	
8529-7	8529	2009_oh_8529_fruit-c.jpg	7	0.4759	0.4512	0.2615	
8529-8	8529	2009_oh_8529_fruit-c.jpg	8	0.4484	0.4515	0.2575	
8529-9	8529	2009_oh_8529_fruit-c.jpg	9	1.195	0.4548	0.2545	
8530-1	8530	2009_oh_8530_fruit-c.jpg	1	2.0559	0.4486	0.2538	
8530-2	8530	2009_oh_8530_fruit-c.jpg	2	1.1691	0.4449	0.254	
8530-3	8530	2009_oh_8530_fruit-c.jpg	3	0.9292	0.4502	0.2552	
8530-4	8530	2009_oh_8530_fruit-c.jpg	4	1.3747	0.4379	0.2377	
8530-5	8530	2009_oh_8530_fruit-c.jpg	5	0.8751	0.4489	0.2569	
8530-6	8530	2009_oh_8530_fruit-c.jpg	6	1.0145	0.4482	0.2571	
8530-7	8530	2009_oh_8530_fruit-c.jpg	7	1.8634	0.4508	0.2514	
8530-8	8530	2009_oh_8530_fruit-c.jpg	8	1.2483	0.4517	0.2559	
8530-9	8530	2009_oh_8530_fruit-c.jpg	9	0.9683	0.4486	0.2516	
8531-1	8531	2009_oh_8531_fruit-c.jpg	1	1.1354	0.4485	0.2545	
8531-2	8531	2009_oh_8531_fruit-c.jpg	2	0.9839	0.4447	0.2572	
8531-3	8531	2009_oh_8531_fruit-c.jpg	3	2.1747	0.3648	0.234	
8531-4	8531	2009_oh_8531_fruit-c.jpg	4	1.533	0.4481	0.2574	
8531-5	8531	2009_oh_8531_fruit-c.jpg	5	2.4437	0.4495	0.2564	
8531-6	8531	2009_oh_8531_fruit-c.jpg	6	1.7713	0.4494	0.2513	
8531-7	8531	2009_oh_8531_fruit-c.jpg	7	0.6537	0.4245	0.2348	
8531-8	8531	2009_oh_8531_fruit-c.jpg	8	1.065	0.4503	0.2567	
8531-9	8531	2009_oh_8531_fruit-c.jpg	9	0.7201	0.4472	0.2542	
8532-1	8532	2009_oh_8532_fruit-c.jpg	1	0.6135	0.4482	0.2571	
8532-2	8532	2009_oh_8532_fruit-c.jpg	2	1.2031	0.3772	0.2086	
8532-3	8532	2009_oh_8532_fruit-c.jpg	3	0.8451	0.4461	0.2587	
8532-4	8532	2009_oh_8532_fruit-c.jpg	4	1.2099	0.4514	0.2602	
8532-5	8532	2009_oh_8532_fruit-c.jpg	5	0.6883	0.4511	0.2616	
8532-6	8532	2009_oh_8532_fruit-c.jpg	6	1.0239	0.4426	0.2605	
8532-7	8532	2009_oh_8532_fruit-c.jpg	7	1.0821	0.4467	0.2562	
8532-8	8532	2009_oh_8532_fruit-c.jpg	8	1.1097	0.4481	0.2547	
8532-9	8532	2009_oh_8532_fruit-c.jpg	9	0.8527	0.4506	0.2595	
8533-1	8533	2009_oh_8533_fruit-c.jpg	1	0.9611	0.4486	0.2559	
8533-2	8533	2009_oh_8533_fruit-c.jpg	2	0.6902	0.4455	0.256	
8533-3	8533	2009_oh_8533_fruit-c.jpg	3	0.7225	0.4461	0.2547	
8533-4	8533	2009_oh_8533_fruit-c.jpg	4	0.8965	0.4488	0.2538	
8533-5	8533	2009_oh_8533_fruit-c.jpg	5	0.7978	0.4454	0.2537	
8533-6	8533	2009_oh_8533_fruit-c.jpg	6	0.6432	0.4441	0.2564	
8533-7	8533	2009_oh_8533_fruit-c.jpg	7	1.1108	0.4473	0.2554	
8533-8	8533	2009_oh_8533_fruit-c.jpg	8	1.0149	0.4515	0.2585	
8533-9	8533	2009_oh_8533_fruit-c.jpg	9	1.0056	0.4452	0.2577	
8534-1	8534	2009_oh_8534_fruit-c.jpg	1	1.4229	0.4471	0.2489	
8534-2	8534	2009_oh_8534_fruit-c.jpg	2	1.2027	0.4465	0.2557	
8534-3	8534	2009_oh_8534_fruit-c.jpg	3	0.8508	0.4461	0.2535	
8534-4	8534	2009_oh_8534_fruit-c.jpg	4	1.6106	0.4466	0.2525	
8534-5	8534	2009_oh_8534_fruit-c.jpg	5	1.3921	0.4466	0.2575	
8534-6	8534	2009_oh_8534_fruit-c.jpg	6	1.0215	0.4494	0.2566	
8534-7	8534	2009_oh_8534_fruit-c.jpg	7	1.0696	0.4531	0.2535	
8534-8	8534	2009_oh_8534_fruit-c.jpg	8	0.7496	0.4534	0.2601	
8534-9	8534	2009_oh_8534_fruit-c.jpg	9	3.0435	0.4517	0.2538	
8535-1	8535	2009_oh_8535_fruit-c.jpg	1	1.0181	0.4486	0.2524	
8535-2	8535	2009_oh_8535_fruit-c.jpg	2	0.912	0.4478	0.2561	
8535-3	8535	2009_oh_8535_fruit-c.jpg	3	1.1327	0.4496	0.2578	
8535-4	8535	2009_oh_8535_fruit-c.jpg	4	1.2101	0.4465	0.2556	
8535-5	8535	2009_oh_8535_fruit-c.jpg	5	2.7414	0.4477	0.2527	
8535-6	8535	2009_oh_8535_fruit-c.jpg	6	1.2015	0.4506	0.2569	
8535-7	8535	2009_oh_8535_fruit-c.jpg	7	0.6525	0.45	0.2553	
8535-8	8535	2009_oh_8535_fruit-c.jpg	8	0.8066	0.4516	0.2588	
8535-9	8535	2009_oh_8535_fruit-c.jpg	9	1.1726	0.4518	0.2597	
8536-1	8536	2009_oh_8536_fruit-c.jpg	1	0.9967	0.4308	0.2571	
8536-2	8536	2009_oh_8536_fruit-c.jpg	2	1.3189	0.4489	0.2526	
8536-3	8536	2009_oh_8536_fruit-c.jpg	3	0.9428	0.4496	0.2563	
8536-4	8536	2009_oh_8536_fruit-c.jpg	4	1.4845	0.4494	0.2552	
8536-5	8536	2009_oh_8536_fruit-c.jpg	5	1.5482	0.4509	0.2605	
8536-6	8536	2009_oh_8536_fruit-c.jpg	6	1.6051	0.4396	0.25	
8536-7	8536	2009_oh_8536_fruit-c.jpg	7	1.1953	0.452	0.2605	
8536-8	8536	2009_oh_8536_fruit-c.jpg	8	1.6898	0.4458	0.6005	
8536-9	8536	2009_oh_8536_fruit-c.jpg	9	0.8725	0.4257	0.2591	
8537-1	8537	2009_oh_8537_fruit-c.jpg	1	1.6038	0.4485	0.2546	
8537-2	8537	2009_oh_8537_fruit-c.jpg	2	0.7355	0.4478	0.2578	
8537-3	8537	2009_oh_8537_fruit-c.jpg	3	1.1233	0.4448	0.2547	
8537-4	8537	2009_oh_8537_fruit-c.jpg	4	0.8336	0.4464	0.2523	
8537-5	8537	2009_oh_8537_fruit-c.jpg	5	1.7168	0.4451	0.2552	
8537-6	8537	2009_oh_8537_fruit-c.jpg	6	0.9023	0.4488	0.255	
8537-7	8537	2009_oh_8537_fruit-c.jpg	7	1.0867	0.4433	0.2565	
8537-8	8537	2009_oh_8537_fruit-c.jpg	8	0.677	0.4498	0.2552	
8537-9	8537	2009_oh_8537_fruit-c.jpg	9	1.0668	0.443	0.2526	
8538-1	8538	2009_oh_8538_fruit-c.jpg	1	1.1102	0.4492	0.2562	
8538-2	8538	2009_oh_8538_fruit-c.jpg	2	1.2079	0.4508	0.2571	
8538-3	8538	2009_oh_8538_fruit-c.jpg	3	0.8908	0.45	0.2486	
8538-4	8538	2009_oh_8538_fruit-c.jpg	4	2.0657	0.4481	0.2572	
8538-5	8538	2009_oh_8538_fruit-c.jpg	5	1.5025	0.4518	0.2562	
8538-6	8538	2009_oh_8538_fruit-c.jpg	6	1.6689	0.4448	0.2562	
8538-7	8538	2009_oh_8538_fruit-c.jpg	7	1.7236	0.4516	0.259	
8538-8	8538	2009_oh_8538_fruit-c.jpg	8	1.3577	0.4516	0.256	
8538-9	8538	2009_oh_8538_fruit-c.jpg	9	2.0794	0.4561	0.2621	
8539-1	8539	2009_oh_8539_fruit-c.jpg	1	0.7675	0.4495	0.2585	
8539-2	8539	2009_oh_8539_fruit-c.jpg	2	2.2837	0.4459	0.2586	
8539-3	8539	2009_oh_8539_fruit-c.jpg	3	0.8014	0.4474	0.2594	
8539-4	8539	2009_oh_8539_fruit-c.jpg	4	0.8158	0.444	0.2552	
8539-5	8539	2009_oh_8539_fruit-c.jpg	5	0.7466	0.4322	0.2568	
8539-6	8539	2009_oh_8539_fruit-c.jpg	6	0.9259	0.4469	0.2571	
8539-7	8539	2009_oh_8539_fruit-c.jpg	7	0.9146	0.4511	0.2571	
8539-8	8539	2009_oh_8539_fruit-c.jpg	8	1.0838	0.4501	0.2575	
8539-9	8539	2009_oh_8539_fruit-c.jpg	9	0.8891	0.4479	0.2545	
8540-1	8540	2009_oh_8540_fruit-c.jpg	1	1.1117	0.4482	0.2524	
8540-2	8540	2009_oh_8540_fruit-c.jpg	2	1.4271	0.445	0.256	
8540-3	8540	2009_oh_8540_fruit-c.jpg	3	0.6857	0.447	0.2565	
8540-4	8540	2009_oh_8540_fruit-c.jpg	4	0.4641	0.4478	0.2525	
8540-5	8540	2009_oh_8540_fruit-c.jpg	5	0.8043	0.4476	0.2571	
8540-6	8540	2009_oh_8540_fruit-c.jpg	6	0.6761	0.4517	0.2559	
8540-7	8540	2009_oh_8540_fruit-c.jpg	7	0.4188	0.4495	0.2577	
8540-8	8540	2009_oh_8540_fruit-c.jpg	8	0.7505	0.4501	0.2516	
8540-9	8540	2009_oh_8540_fruit-c.jpg	9	0.9933	0.4538	0.2587	
8541-1	8541	2009_oh_8541_fruit-c.jpg	1	1.3256	0.4455	0.2557	
8541-2	8541	2009_oh_8541_fruit-c.jpg	2	0.9982	0.4492	0.2603	
8541-3	8541	2009_oh_8541_fruit-c.jpg	3	0.6569	0.4491	0.2561	
8541-4	8541	2009_oh_8541_fruit-c.jpg	4	0.6708	0.4496	0.2563	
8541-5	8541	2009_oh_8541_fruit-c.jpg	5	0.7887	0.4435	0.2588	
8541-6	8541	2009_oh_8541_fruit-c.jpg	6	0.9579	0.4413	0.2566	
8541-7	8541	2009_oh_8541_fruit-c.jpg	7	0.586	0.45	0.2568	
8541-8	8541	2009_oh_8541_fruit-c.jpg	8	0.6484	0.4465	0.2514	
8541-9	8541	2009_oh_8541_fruit-c.jpg	9	1.3929	0.4509	0.2566	
8542-1	8542	2009_oh_8542_fruit-c.jpg	1	0.8144	0.4489	0.2548	
8542-2	8542	2009_oh_8542_fruit-c.jpg	2	0.6075	0.4488	0.2548	
8542-3	8542	2009_oh_8542_fruit-c.jpg	3	1.0853	0.4473	0.256	
8542-4	8542	2009_oh_8542_fruit-c.jpg	4	1.2406	0.4489	0.2563	
8542-5	8542	2009_oh_8542_fruit-c.jpg	5	0.6838	0.4493	0.2589	
8542-6	8542	2009_oh_8542_fruit-c.jpg	6	0.5434	0.4496	0.2513	
8542-7	8542	2009_oh_8542_fruit-c.jpg	7	0.8155	0.4502	0.2539	
8542-8	8542	2009_oh_8542_fruit-c.jpg	8	0.8475	0.4501	0.258	
8542-9	8542	2009_oh_8542_fruit-c.jpg	9	1.0108	0.4513	0.2559	
8543-1	8543	2009_oh_8543_fruit-c.jpg	1	0.9821	0.4431	0.2523	
8543-2	8543	2009_oh_8543_fruit-c.jpg	2	0.4979	0.4365	0.2537	
8543-3	8543	2009_oh_8543_fruit-c.jpg	3	0.7669	0.4441	0.2551	
8543-4	8543	2009_oh_8543_fruit-c.jpg	4	1.1533	0.4213	0.2463	
8543-5	8543	2009_oh_8543_fruit-c.jpg	5	0.9606	0.4447	0.2537	
8543-6	8543	2009_oh_8543_fruit-c.jpg	6	0.5802	0.4494	0.2562	
8543-7	8543	2009_oh_8543_fruit-c.jpg	7	0.8024	0.4404	0.2577	
8543-8	8543	2009_oh_8543_fruit-c.jpg	8	0.8104	0.4461	0.2579	
8543-9	8543	2009_oh_8543_fruit-c.jpg	9	1.5915	0.4497	0.2581	
8544-1	8544	2009_oh_8544_fruit-c.jpg	1	0.7274	0.447	0.256	
8544-2	8544	2009_oh_8544_fruit-c.jpg	2	1.1019	0.4476	0.255	
8544-3	8544	2009_oh_8544_fruit-c.jpg	3	1.0245	0.4455	0.2539	
8544-4	8544	2009_oh_8544_fruit-c.jpg	4	0.8765	0.4448	0.2586	
8544-5	8544	2009_oh_8544_fruit-c.jpg	5	0.9024	0.4462	0.2563	
8544-6	8544	2009_oh_8544_fruit-c.jpg	6	1.3363	0.45	0.2526	
8544-7	8544	2009_oh_8544_fruit-c.jpg	7	0.8202	0.4484	0.2527	
8544-8	8544	2009_oh_8544_fruit-c.jpg	8	1.4591	0.4436	0.2542	
8544-9	8544	2009_oh_8544_fruit-c.jpg	9	0.7634	0.4503	0.2614	
8545-1	8545	2009_oh_8545_fruit-c.jpg	1	0.7384	0.3716	0.205	
8545-2	8545	2009_oh_8545_fruit-c.jpg	2	0.5245	0.4469	0.2571	
8545-3	8545	2009_oh_8545_fruit-c.jpg	3	0.7854	0.4462	0.2564	
8545-4	8545	2009_oh_8545_fruit-c.jpg	4	0.8818	0.4479	0.2554	
8545-5	8545	2009_oh_8545_fruit-c.jpg	5	0.7794	0.4481	0.2542	
8545-6	8545	2009_oh_8545_fruit-c.jpg	6	0.6267	0.451	0.25	
8545-7	8545	2009_oh_8545_fruit-c.jpg	7	0.5338	0.4502	0.2587	
8545-8	8545	2009_oh_8545_fruit-c.jpg	8	0.7765	0.4518	0.2595	
8545-9	8545	2009_oh_8545_fruit-c.jpg	9	0.8392	0.3899	0.2264	
8546-1	8546	2009_oh_8546_fruit-c.jpg	1	0.8923	0.4488	0.2559	
8546-2	8546	2009_oh_8546_fruit-c.jpg	2	1.5985	0.4486	0.2475	
8546-3	8546	2009_oh_8546_fruit-c.jpg	3	0.7507	0.4355	0.2561	
8546-4	8546	2009_oh_8546_fruit-c.jpg	4	0.7386	0.4462	0.2575	
8546-5	8546	2009_oh_8546_fruit-c.jpg	5	0.6351	0.4407	0.2551	
8546-6	8546	2009_oh_8546_fruit-c.jpg	6	0.9541	0.4438	0.26	
8546-7	8546	2009_oh_8546_fruit-c.jpg	7	0.7075	0.4412	0.2565	
8546-8	8546	2009_oh_8546_fruit-c.jpg	8	1.3741	0.4344	0.2593	
8546-9	8546	2009_oh_8546_fruit-c.jpg	9	0.6177	0.4366	0.2564	
8547-1	8547	2009_oh_8547_fruit-c.jpg	1	1.5396	0.445	0.2553	
8547-2	8547	2009_oh_8547_fruit-c.jpg	2	2.2496	0.401	0.2311	
8547-3	8547	2009_oh_8547_fruit-c.jpg	3	0.8294	0.4341	0.2439	
8547-4	8547	2009_oh_8547_fruit-c.jpg	4	0.6077	0.3387	0.1967	
8547-5	8547	2009_oh_8547_fruit-c.jpg	5	0.8212	0.4412	0.2555	
8547-6	8547	2009_oh_8547_fruit-c.jpg	6	2.4108	0.4435	0.2548	
8547-7	8547	2009_oh_8547_fruit-c.jpg	7	0.6436	0.4457	0.256	
8547-8	8547	2009_oh_8547_fruit-c.jpg	8	1.4714	0.4436	0.2536	
8547-9	8547	2009_oh_8547_fruit-c.jpg	9	0.7378	0.4462	0.2537	
8548-1	8548	2009_oh_8548_fruit-c.jpg	1	0.7979	0.4476	0.2553	
8548-2	8548	2009_oh_8548_fruit-c.jpg	2	1.1827	0.449	0.256	
8548-3	8548	2009_oh_8548_fruit-c.jpg	3	1.5207	0.4489	0.254	
8548-4	8548	2009_oh_8548_fruit-c.jpg	4	1.3789	0.4498	0.2592	
8548-5	8548	2009_oh_8548_fruit-c.jpg	5	0.802	0.4461	0.2582	
8548-6	8548	2009_oh_8548_fruit-c.jpg	6	0.6999	0.4498	0.2556	
8548-7	8548	2009_oh_8548_fruit-c.jpg	7	0.6586	0.4458	0.2571	
8548-8	8548	2009_oh_8548_fruit-c.jpg	8	0.8167	0.4512	0.2599	
8548-9	8548	2009_oh_8548_fruit-c.jpg	9	1.2593	0.452	0.2564	
8549-1	8549	2009_oh_8549_fruit-c.jpg	1	0.8119	0.4383	0.2586	
8549-2	8549	2009_oh_8549_fruit-c.jpg	2	1.2452	0.4421	0.2607	
8549-3	8549	2009_oh_8549_fruit-c.jpg	3	0.8281	0.4343	0.2511	
8549-4	8549	2009_oh_8549_fruit-c.jpg	4	1.8133	0.4481	0.256	
8549-5	8549	2009_oh_8549_fruit-c.jpg	5	0.716	0.4409	0.2574	
8549-6	8549	2009_oh_8549_fruit-c.jpg	6	1.3974	0.4381	0.2538	
8549-7	8549	2009_oh_8549_fruit-c.jpg	7	0.5485	0.4448	0.2614	
8549-8	8549	2009_oh_8549_fruit-c.jpg	8	0.7336	0.4426	0.2542	
8549-9	8549	2009_oh_8549_fruit-c.jpg	9	0.6031	0.4512	0.2562	
8550-1	8550	2009_oh_8550_fruit-c.jpg	1	0.8918	0.4451	0.2555	
8550-2	8550	2009_oh_8550_fruit-c.jpg	2	0.9045	0.4394	0.2565	
8550-3	8550	2009_oh_8550_fruit-c.jpg	3	1.0565	0.4424	0.2554	
8550-4	8550	2009_oh_8550_fruit-c.jpg	4	1.0166	0.4477	0.2537	
8550-5	8550	2009_oh_8550_fruit-c.jpg	5	0.5638	0.442	0.2574	
8550-6	8550	2009_oh_8550_fruit-c.jpg	6	0.7506	0.4409	0.2576	
8550-7	8550	2009_oh_8550_fruit-c.jpg	7	0.7589	0.4433	0.2514	
8550-8	8550	2009_oh_8550_fruit-c.jpg	8	0.547	0.4431	0.2601	
8550-9	8550	2009_oh_8550_fruit-c.jpg	9	0.8235	0.4424	0.2529	
8551-1	8551	2009_oh_8551_fruit-c.jpg	1	0.8239	0.4453	0.2535	
8551-2	8551	2009_oh_8551_fruit-c.jpg	2	0.7834	0.4485	0.2574	
8551-3	8551	2009_oh_8551_fruit-c.jpg	3	1.5643	0.4456	0.2513	
8551-4	8551	2009_oh_8551_fruit-c.jpg	4	1.433	0.4084	0.2537	
8551-5	8551	2009_oh_8551_fruit-c.jpg	5	0.7421	0.4511	0.2555	
8551-6	8551	2009_oh_8551_fruit-c.jpg	6	1.0215	0.4469	0.2559	
8551-7	8551	2009_oh_8551_fruit-c.jpg	7	1.6985	0.4514	0.2588	
8551-8	8551	2009_oh_8551_fruit-c.jpg	8	0.7934	0.4468	0.2574	
8551-9	8551	2009_oh_8551_fruit-c.jpg	9	1.717	0.4531	0.2589	
8552-1	8552	2009_oh_8552_fruit-c.jpg	1	1.5131	0.4475	0.2537	
8552-2	8552	2009_oh_8552_fruit-c.jpg	2	1.4287	0.4493	0.255	
8552-3	8552	2009_oh_8552_fruit-c.jpg	3	0.8988	0.4494	0.2552	
8552-4	8552	2009_oh_8552_fruit-c.jpg	4	0.9698	0.4496	0.2554	
8552-5	8552	2009_oh_8552_fruit-c.jpg	5	0.6391	0.4485	0.2595	
8552-6	8552	2009_oh_8552_fruit-c.jpg	6	0.5074	0.4108	0.2265	
8552-7	8552	2009_oh_8552_fruit-c.jpg	7	0.8732	0.4016	0.2283	
8552-8	8552	2009_oh_8552_fruit-c.jpg	8	0.8477	0.4535	0.2567	
8552-9	8552	2009_oh_8552_fruit-c.jpg	9	0.9591	0.4053	0.2256	
8553-1	8553	2009_oh_8553_fruit-c.jpg	1	1.6157	0.4468	0.2551	
8553-2	8553	2009_oh_8553_fruit-c.jpg	2	1.2645	0.4335	0.2527	
8553-3	8553	2009_oh_8553_fruit-c.jpg	3	0.9374	0.4569	0.2568	
8553-4	8553	2009_oh_8553_fruit-c.jpg	4	0.6109	0.4471	0.2554	
8553-5	8553	2009_oh_8553_fruit-c.jpg	5	0.9834	0.4512	0.2554	
8553-6	8553	2009_oh_8553_fruit-c.jpg	6	0.5297	0.4469	0.2582	
8553-7	8553	2009_oh_8553_fruit-c.jpg	7	0.6476	0.448	0.2544	
8553-8	8553	2009_oh_8553_fruit-c.jpg	8	0.9075	0.4478	0.2632	
8553-9	8553	2009_oh_8553_fruit-c.jpg	9	0.9165	0.4502	0.2581	
8554-1	8554	2009_oh_8554_fruit-c.jpg	1	0.9341	0.4469	0.2575	
8554-2	8554	2009_oh_8554_fruit-c.jpg	2	1.1239	0.4456	0.257	
8554-3	8554	2009_oh_8554_fruit-c.jpg	3	1.1198	0.4484	0.2632	
8554-4	8554	2009_oh_8554_fruit-c.jpg	4	1.0933	0.4461	0.2562	
8554-5	8554	2009_oh_8554_fruit-c.jpg	5	1.2532	0.4436	0.2563	
8554-6	8554	2009_oh_8554_fruit-c.jpg	6	1.6046	0.4438	0.2537	
8554-7	8554	2009_oh_8554_fruit-c.jpg	7	1.1972	0.4287	0.2472	
8554-8	8554	2009_oh_8554_fruit-c.jpg	8	0.889	0.4377	0.2429	
8554-9	8554	2009_oh_8554_fruit-c.jpg	9	1.5474	0.4517	0.2591	
8555-1	8555	2009_oh_8555_fruit-c.jpg	1	0.7242	0.4488	0.2524	
8555-2	8555	2009_oh_8555_fruit-c.jpg	2	1.0135	0.4459	0.257	
8555-3	8555	2009_oh_8555_fruit-c.jpg	3	1.0177	0.4428	0.2562	
8555-4	8555	2009_oh_8555_fruit-c.jpg	4	1.1086	0.4483	0.2617	
8555-5	8555	2009_oh_8555_fruit-c.jpg	5	0.8392	0.4498	0.2576	
8555-6	8555	2009_oh_8555_fruit-c.jpg	6	0.6999	0.429	0.2568	
8555-7	8555	2009_oh_8555_fruit-c.jpg	7	1.2061	0.4497	0.2592	
8555-8	8555	2009_oh_8555_fruit-c.jpg	8	0.7306	0.4494	0.2563	
8555-9	8555	2009_oh_8555_fruit-c.jpg	9	1.4195	0.4495	0.25	
8556-1	8556	2009_oh_8556_fruit-c.jpg	1	0.8686	0.4491	0.2549	
8556-2	8556	2009_oh_8556_fruit-c.jpg	2	1.2147	0.4483	0.2561	
8556-3	8556	2009_oh_8556_fruit-c.jpg	3	0.7688	0.4432	0.2525	
8556-4	8556	2009_oh_8556_fruit-c.jpg	4	0.7573	0.4506	0.2556	
8556-5	8556	2009_oh_8556_fruit-c.jpg	5	0.7981	0.4498	0.2553	
8556-6	8556	2009_oh_8556_fruit-c.jpg	6	0.779	0.4513	0.2543	
8556-7	8556	2009_oh_8556_fruit-c.jpg	7	1.5041	0.4572	0.2578	
8556-8	8556	2009_oh_8556_fruit-c.jpg	8	0.6838	0.4501	0.258	
8556-9	8556	2009_oh_8556_fruit-c.jpg	9	1.3998	0.454	0.2607	
8557-1	8557	2009_oh_8557_fruit-c.jpg	1	0.8302	0.4464	0.2511	
8557-2	8557	2009_oh_8557_fruit-c.jpg	2	0.6256	0.4477	0.2562	
8557-3	8557	2009_oh_8557_fruit-c.jpg	3	0.8368	0.4436	0.2487	
8557-4	8557	2009_oh_8557_fruit-c.jpg	4	1.2309	0.4501	0.2526	
8557-5	8557	2009_oh_8557_fruit-c.jpg	5	0.6923	0.449	0.2579	
8557-6	8557	2009_oh_8557_fruit-c.jpg	6	0.8119	0.4489	0.2569	
8557-7	8557	2009_oh_8557_fruit-c.jpg	7	3.1996	0.4523	0.2561	
8557-8	8557	2009_oh_8557_fruit-c.jpg	8	0.7063	0.4521	0.2594	
8557-9	8557	2009_oh_8557_fruit-c.jpg	9	1.2086	0.4437	0.2579	
8558-1	8558	2009_oh_8558_fruit-c.jpg	1	0.6377	0.4473	0.2544	
8558-2	8558	2009_oh_8558_fruit-c.jpg	2	0.8053	0.447	0.2543	
8558-3	8558	2009_oh_8558_fruit-c.jpg	3	0.7522	0.447	0.25	
8558-4	8558	2009_oh_8558_fruit-c.jpg	4	1.0899	0.4471	0.2537	
8558-5	8558	2009_oh_8558_fruit-c.jpg	5	0.4196	0.4437	0.2563	
8558-6	8558	2009_oh_8558_fruit-c.jpg	6	0.7467	0.4494	0.2564	
8558-7	8558	2009_oh_8558_fruit-c.jpg	7	0.837	0.4498	0.2592	
8558-8	8558	2009_oh_8558_fruit-c.jpg	8	0.8525	0.4492	0.2525	
8558-9	8558	2009_oh_8558_fruit-c.jpg	9	1.011	0.4512	0.2543	
8559-1	8559	2009_oh_8559_fruit-c.jpg	1	0.5113	0.4493	0.255	
8559-2	8559	2009_oh_8559_fruit-c.jpg	2	1.2089	0.4468	0.2513	
8559-3	8559	2009_oh_8559_fruit-c.jpg	3	0.9547	0.4495	0.2565	
8559-4	8559	2009_oh_8559_fruit-c.jpg	4	1.1462	0.4471	0.254	
8559-5	8559	2009_oh_8559_fruit-c.jpg	5	0.9382	0.4502	0.25	
8559-6	8559	2009_oh_8559_fruit-c.jpg	6	0.7005	0.4512	0.2542	
8559-7	8559	2009_oh_8559_fruit-c.jpg	7	1.1337	0.4504	0.2583	
8559-8	8559	2009_oh_8559_fruit-c.jpg	8	1.0508	0.4441	0.256	
8559-9	8559	2009_oh_8559_fruit-c.jpg	9	1.0274	0.4509	0.2581	
8560-1	8560	2009_oh_8560_fruit-c.jpg	1	0.8484	0.4473	0.2554	
8560-2	8560	2009_oh_8560_fruit-c.jpg	2	0.8437	0.4485	0.2557	
8560-3	8560	2009_oh_8560_fruit-c.jpg	3	0.8797	0.4491	0.2561	
8560-4	8560	2009_oh_8560_fruit-c.jpg	4	0.4496	0.4491	0.2525	
8560-5	8560	2009_oh_8560_fruit-c.jpg	5	0.7589	0.4493	0.255	
8560-6	8560	2009_oh_8560_fruit-c.jpg	6	0.6339	0.4492	0.2574	
8560-7	8560	2009_oh_8560_fruit-c.jpg	7	0.7843	0.4506	0.2554	
8560-8	8560	2009_oh_8560_fruit-c.jpg	8	0.9413	0.4499	0.2527	
8560-9	8560	2009_oh_8560_fruit-c.jpg	9	0.9013	0.4508	0.2585	
8561-1	8561	2009_oh_8561_fruit-c.jpg	1	0.9974	0.4429	0.2524	
8561-2	8561	2009_oh_8561_fruit-c.jpg	2	1.4028	0.4455	0.2558	
8561-3	8561	2009_oh_8561_fruit-c.jpg	3	1.4277	0.4419	0.2545	
8561-4	8561	2009_oh_8561_fruit-c.jpg	4	0.6416	0.447	0.2585	
8561-5	8561	2009_oh_8561_fruit-c.jpg	5	0.9705	0.4436	0.2576	
8561-6	8561	2009_oh_8561_fruit-c.jpg	6	1.6795	0.4439	0.2565	
8561-7	8561	2009_oh_8561_fruit-c.jpg	7	1.5168	0.4461	0.2553	
8561-8	8561	2009_oh_8561_fruit-c.jpg	8	1.4923	0.4474	0.2556	
8561-9	8561	2009_oh_8561_fruit-c.jpg	9	1.0101	0.4477	0.2571	
8562-1	8562	2009_oh_8562_fruit-c.jpg	1	1.3484	0.4508	0.2571	
8562-2	8562	2009_oh_8562_fruit-c.jpg	2	0.6947	0.4505	0.2611	
8562-3	8562	2009_oh_8562_fruit-c.jpg	3	0.6619	0.451	0.2542	
8562-4	8562	2009_oh_8562_fruit-c.jpg	4	0.8238	0.4477	0.2571	
8562-5	8562	2009_oh_8562_fruit-c.jpg	5	0.4624	0.4519	0.259	
8562-6	8562	2009_oh_8562_fruit-c.jpg	6	1.1547	0.452	0.2548	
8562-7	8562	2009_oh_8562_fruit-c.jpg	7	0.5174	0.4523	0.2581	
8562-8	8562	2009_oh_8562_fruit-c.jpg	8	1.1591	0.4524	0.2614	
8562-9	8562	2009_oh_8562_fruit-c.jpg	9	0.7539	0.452	0.2582	
8563-1	8563	2009_oh_8563_fruit-c.jpg	1	1.0443	0.4437	0.2546	
8563-2	8563	2009_oh_8563_fruit-c.jpg	2	1.2032	0.449	0.2525	
8563-3	8563	2009_oh_8563_fruit-c.jpg	3	1.1371	0.4469	0.2551	
8563-4	8563	2009_oh_8563_fruit-c.jpg	4	0.9114	0.4448	0.2552	
8563-5	8563	2009_oh_8563_fruit-c.jpg	5	0.7135	0.4397	0.2563	
8563-6	8563	2009_oh_8563_fruit-c.jpg	6	0.5892	0.447	0.254	
8563-7	8563	2009_oh_8563_fruit-c.jpg	7	0.5334	0.4451	0.2581	
8563-8	8563	2009_oh_8563_fruit-c.jpg	8	0.7956	0.4452	0.2586	
8563-9	8563	2009_oh_8563_fruit-c.jpg	9	0.5782	0.4426	0.2559	
8564-1	8564	2009_oh_8564_fruit-c.jpg	1	0.5534	0.4487	0.2552	
